p,qE,qL,q_cutoff,n,scoring_method,eMaxHammingScore,fold
0.75,0.65,0.6,4.5,10000,Hamming,42.37,4
0.75,0.7,0.6,4.5,10000,Hamming,45.63,4
0.75,0.75,0.6,4.5,10000,Hamming,48.23,4
0.75,0.8,0.6,4.5,10000,Hamming,50.68,4
0.75,0.8500000000000001,0.6,4.5,10000,Hamming,53.35,4
0.75,0.9,0.6,4.5,10000,Hamming,56.03,4
0.75,0.95,0.6,4.5,10000,Hamming,58.53,4
0.75,1,0.6,4.5,10000,Hamming,57.9,4
0.75,0.5,0.65,4.5,10000,Hamming,34.95,4
0.75,0.55,0.65,4.5,10000,Hamming,37.47,4
0.75,0.6,0.65,4.5,10000,Hamming,38.96,4
0.75,0.65,0.65,4.5,10000,Hamming,41.8,4
0.75,0.7,0.65,4.5,10000,Hamming,45.48,4
0.75,0.75,0.65,4.5,10000,Hamming,48.15,4
0.75,0.8,0.65,4.5,10000,Hamming,51.55,4
0.75,0.8500000000000001,0.65,4.5,10000,Hamming,54.06,4
0.75,0.9,0.65,4.5,10000,Hamming,57.46,4
0.75,0.95,0.65,4.5,10000,Hamming,58.15,4
0.75,1,0.65,4.5,10000,Hamming,58.08,4
0.75,0.5,0.7,4.5,10000,Hamming,34.62,4
0.75,0.55,0.7,4.5,10000,Hamming,36.6,4
0.75,0.6,0.7,4.5,10000,Hamming,39.96,4
0.75,0.65,0.7,4.5,10000,Hamming,42.23,4
0.75,0.7,0.7,4.5,10000,Hamming,45.18,4
0.75,0.75,0.7,4.5,10000,Hamming,47.96,4
0.75,0.8,0.7,4.5,10000,Hamming,51.18,4
0.75,0.8500000000000001,0.7,4.5,10000,Hamming,53.8,4
0.75,0.9,0.7,4.5,10000,Hamming,56.66,4
0.75,0.95,0.7,4.5,10000,Hamming,58.35,4
0.75,1,0.7,4.5,10000,Hamming,58.62,4
0.75,0.5,0.75,4.5,10000,Hamming,34.81,4
0.75,0.55,0.75,4.5,10000,Hamming,37.11,4
0.75,0.6,0.75,4.5,10000,Hamming,39.31,4
0.75,0.65,0.75,4.5,10000,Hamming,42.62,4
0.75,0.7,0.75,4.5,10000,Hamming,45.16,4
0.75,0.75,0.75,4.5,10000,Hamming,48.34,4
0.75,0.8,0.75,4.5,10000,Hamming,51.38,4
0.75,0.8500000000000001,0.75,4.5,10000,Hamming,53.79,4
0.75,0.9,0.75,4.5,10000,Hamming,56.34,4
0.75,0.95,0.75,4.5,10000,Hamming,58.54,4
0.75,1,0.75,4.5,10000,Hamming,57.77,4
0.75,0.5,0.8,4.5,10000,Hamming,35.1,4
0.75,0.55,0.8,4.5,10000,Hamming,37.04,4
0.75,0.6,0.8,4.5,10000,Hamming,39.53,4
0.75,0.65,0.8,4.5,10000,Hamming,42.75,4
0.75,0.7,0.8,4.5,10000,Hamming,45.26,4
0.75,0.75,0.8,4.5,10000,Hamming,48.32,4
0.75,0.8,0.8,4.5,10000,Hamming,51.14,4
0.75,0.8500000000000001,0.8,4.5,10000,Hamming,53.28,4
0.75,0.9,0.8,4.5,10000,Hamming,56.75,4
0.75,0.95,0.8,4.5,10000,Hamming,58.46,4
0.75,1,0.8,4.5,10000,Hamming,57.8,4
0.75,0.5,0.8500000000000001,4.5,10000,Hamming,35.21,4
0.75,0.55,0.8500000000000001,4.5,10000,Hamming,37.08,4
0.75,0.6,0.8500000000000001,4.5,10000,Hamming,39.65,4
0.75,0.65,0.8500000000000001,4.5,10000,Hamming,42.56,4
0.75,0.7,0.8500000000000001,4.5,10000,Hamming,45.39,4
0.75,0.75,0.8500000000000001,4.5,10000,Hamming,47.93,4
0.75,0.8,0.8500000000000001,4.5,10000,Hamming,50.84,4
0.75,0.8500000000000001,0.8500000000000001,4.5,10000,Hamming,53.95,4
0.75,0.9,0.8500000000000001,4.5,10000,Hamming,56.16,4
0.75,0.95,0.8500000000000001,4.5,10000,Hamming,58.66,4
0.75,1,0.8500000000000001,4.5,10000,Hamming,57.7,4
0.75,0.5,0.9,4.5,10000,Hamming,34.92,4
0.75,0.55,0.9,4.5,10000,Hamming,36.85,4
0.75,0.6,0.9,4.5,10000,Hamming,39.68,4
0.75,0.65,0.9,4.5,10000,Hamming,42.07,4
0.75,0.7,0.9,4.5,10000,Hamming,45.54,4
0.75,0.75,0.9,4.5,10000,Hamming,48.52,4
0.75,0.8,0.9,4.5,10000,Hamming,51.43,4
0.75,0.8500000000000001,0.9,4.5,10000,Hamming,54.28,4
0.75,0.9,0.9,4.5,10000,Hamming,56.55,4
0.75,0.95,0.9,4.5,10000,Hamming,57.94,4
0.75,1,0.9,4.5,10000,Hamming,58.29,4
0.75,0.5,0.95,4.5,10000,Hamming,35.25,4
0.75,0.55,0.95,4.5,10000,Hamming,37.58,4
0.75,0.6,0.95,4.5,10000,Hamming,39.7,4
0.75,0.65,0.95,4.5,10000,Hamming,41.88,4
0.75,0.7,0.95,4.5,10000,Hamming,46.02,4
0.75,0.75,0.95,4.5,10000,Hamming,48.33,4
0.75,0.8,0.95,4.5,10000,Hamming,50.61,4
0.75,0.8500000000000001,0.95,4.5,10000,Hamming,53.75,4
0.75,0.9,0.95,4.5,10000,Hamming,57.02,4
0.75,0.95,0.95,4.5,10000,Hamming,58.76,4
0.75,1,0.95,4.5,10000,Hamming,57.59,4
0.75,0.5,1,4.5,10000,Hamming,34.99,4
0.75,0.55,1,4.5,10000,Hamming,37.76,4
0.75,0.6,1,4.5,10000,Hamming,39.28,4
0.75,0.65,1,4.5,10000,Hamming,42.6,4
0.75,0.7,1,4.5,10000,Hamming,45.28,4
0.75,0.75,1,4.5,10000,Hamming,48.26,4
0.75,0.8,1,4.5,10000,Hamming,51.2,4
0.75,0.8500000000000001,1,4.5,10000,Hamming,53.82,4
0.75,0.9,1,4.5,10000,Hamming,56.4,4
0.75,0.95,1,4.5,10000,Hamming,57.78,4
0.75,1,1,4.5,10000,Hamming,58.11,4
0.75,0.5,0.5,5.5,10000,Hamming,35.02,4
0.75,0.55,0.5,5.5,10000,Hamming,36.93,4
0.75,0.6,0.5,5.5,10000,Hamming,39.11,4
0.75,0.65,0.5,5.5,10000,Hamming,42.95,4
0.75,0.7,0.5,5.5,10000,Hamming,45.6,4
0.75,0.75,0.5,5.5,10000,Hamming,48.49,4
0.75,0.8,0.5,5.5,10000,Hamming,50.83,4
0.75,0.8500000000000001,0.5,5.5,10000,Hamming,53.37,4
0.75,0.9,0.5,5.5,10000,Hamming,56.2,4
0.75,0.95,0.5,5.5,10000,Hamming,58.52,4
0.75,1,0.5,5.5,10000,Hamming,57.41,4
0.75,0.5,0.55,5.5,10000,Hamming,35.16,4
0.75,0.55,0.55,5.5,10000,Hamming,36.8,4
0.75,0.6,0.55,5.5,10000,Hamming,39.09,4
0.75,0.65,0.55,5.5,10000,Hamming,41.95,4
0.75,0.7,0.55,5.5,10000,Hamming,44.96,4
0.75,0.75,0.55,5.5,10000,Hamming,49.38,4
0.75,0.8,0.55,5.5,10000,Hamming,50.24,4
0.75,0.8500000000000001,0.55,5.5,10000,Hamming,54.44,4
0.75,0.9,0.55,5.5,10000,Hamming,56.15,4
0.75,0.95,0.55,5.5,10000,Hamming,58.94,4
0.75,1,0.55,5.5,10000,Hamming,57.85,4
0.75,0.5,0.6,5.5,10000,Hamming,34.95,4
0.75,0.55,0.6,5.5,10000,Hamming,37.06,4
0.75,0.6,0.6,5.5,10000,Hamming,38.98,4
0.75,0.65,0.6,5.5,10000,Hamming,42.71,4
0.75,0.7,0.6,5.5,10000,Hamming,45.58,4
0.75,0.75,0.6,5.5,10000,Hamming,47.89,4
0.75,0.8,0.6,5.5,10000,Hamming,50.71,4
0.75,0.8500000000000001,0.6,5.5,10000,Hamming,54.07,4
0.75,0.9,0.6,5.5,10000,Hamming,55.74,4
0.75,0.95,0.6,5.5,10000,Hamming,58.65,4
0.75,1,0.6,5.5,10000,Hamming,57.48,4
0.75,0.5,0.65,5.5,10000,Hamming,35,4
0.75,0.55,0.65,5.5,10000,Hamming,36.89,4
0.75,0.6,0.65,5.5,10000,Hamming,39.84,4
0.75,0.65,0.65,5.5,10000,Hamming,42.46,4
0.75,0.7,0.65,5.5,10000,Hamming,45.43,4
0.75,0.75,0.65,5.5,10000,Hamming,47.75,4
0.75,0.8,0.65,5.5,10000,Hamming,50.67,4
0.75,0.8500000000000001,0.65,5.5,10000,Hamming,54.33,4
0.75,0.9,0.65,5.5,10000,Hamming,56.05,4
0.75,0.95,0.65,5.5,10000,Hamming,58.19,4
0.75,1,0.65,5.5,10000,Hamming,57.59,4
0.75,0.5,0.7,5.5,10000,Hamming,35.13,4
0.75,0.55,0.7,5.5,10000,Hamming,38.08,4
0.75,0.6,0.7,5.5,10000,Hamming,39.39,4
0.75,0.65,0.7,5.5,10000,Hamming,42.54,4
0.75,0.7,0.7,5.5,10000,Hamming,45.78,4
0.75,0.75,0.7,5.5,10000,Hamming,49.09,4
0.75,0.8,0.7,5.5,10000,Hamming,51.21,4
0.75,0.8500000000000001,0.7,5.5,10000,Hamming,54.41,4
0.75,0.9,0.7,5.5,10000,Hamming,55.87,4
0.75,0.95,0.7,5.5,10000,Hamming,58.54,4
0.75,1,0.7,5.5,10000,Hamming,57.58,4
0.75,0.5,0.75,5.5,10000,Hamming,35.06,4
0.75,0.55,0.75,5.5,10000,Hamming,36.49,4
0.75,0.6,0.75,5.5,10000,Hamming,39.66,4
0.75,0.65,0.75,5.5,10000,Hamming,42.24,4
0.75,0.7,0.75,5.5,10000,Hamming,45.61,4
0.75,0.75,0.75,5.5,10000,Hamming,48.05,4
0.75,0.8,0.75,5.5,10000,Hamming,50.89,4
0.75,0.8500000000000001,0.75,5.5,10000,Hamming,53.85,4
0.75,0.9,0.75,5.5,10000,Hamming,57,4
0.75,0.95,0.75,5.5,10000,Hamming,57.89,4
0.75,1,0.75,5.5,10000,Hamming,57.74,4
0.75,0.5,0.8,5.5,10000,Hamming,35.01,4
0.75,0.55,0.8,5.5,10000,Hamming,37.25,4
0.75,0.6,0.8,5.5,10000,Hamming,39.12,4
0.75,0.65,0.8,5.5,10000,Hamming,42.24,4
0.75,0.7,0.8,5.5,10000,Hamming,45.1,4
0.75,0.75,0.8,5.5,10000,Hamming,47.94,4
0.75,0.8,0.8,5.5,10000,Hamming,51.74,4
0.75,0.8500000000000001,0.8,5.5,10000,Hamming,54.32,4
0.75,0.9,0.8,5.5,10000,Hamming,56.33,4
0.75,0.95,0.8,5.5,10000,Hamming,58.69,4
0.75,1,0.8,5.5,10000,Hamming,57.98,4
0.75,0.5,0.8500000000000001,5.5,10000,Hamming,34.92,4
0.75,0.55,0.8500000000000001,5.5,10000,Hamming,37.95,4
0.75,0.6,0.8500000000000001,5.5,10000,Hamming,38.79,4
0.75,0.65,0.8500000000000001,5.5,10000,Hamming,42.61,4
0.75,0.7,0.8500000000000001,5.5,10000,Hamming,45.24,4
0.75,0.75,0.8500000000000001,5.5,10000,Hamming,48.1,4
0.75,0.8,0.8500000000000001,5.5,10000,Hamming,51.43,4
0.75,0.8500000000000001,0.8500000000000001,5.5,10000,Hamming,53.76,4
0.75,0.9,0.8500000000000001,5.5,10000,Hamming,56.22,4
0.75,0.95,0.8500000000000001,5.5,10000,Hamming,58.24,4
0.75,1,0.8500000000000001,5.5,10000,Hamming,57.22,4
0.75,0.5,0.9,5.5,10000,Hamming,34.78,4
0.75,0.55,0.9,5.5,10000,Hamming,36.89,4
0.75,0.6,0.9,5.5,10000,Hamming,39.44,4
0.75,0.65,0.9,5.5,10000,Hamming,41.97,4
0.75,0.7,0.9,5.5,10000,Hamming,46,4
0.75,0.75,0.9,5.5,10000,Hamming,48.37,4
0.75,0.8,0.9,5.5,10000,Hamming,51.24,4
0.75,0.8500000000000001,0.9,5.5,10000,Hamming,53.95,4
0.75,0.9,0.9,5.5,10000,Hamming,56.17,4
0.75,0.95,0.9,5.5,10000,Hamming,58.52,4
0.75,1,0.9,5.5,10000,Hamming,57.35,4
0.75,0.5,0.95,5.5,10000,Hamming,35.21,4
0.75,0.55,0.95,5.5,10000,Hamming,36.48,4
0.75,0.6,0.95,5.5,10000,Hamming,39.48,4
0.75,0.65,0.95,5.5,10000,Hamming,41.88,4
0.75,0.7,0.95,5.5,10000,Hamming,44.64,4
0.75,0.75,0.95,5.5,10000,Hamming,48.13,4
0.75,0.8,0.95,5.5,10000,Hamming,50.66,4
0.75,0.8500000000000001,0.95,5.5,10000,Hamming,53.82,4
0.75,0.9,0.95,5.5,10000,Hamming,56.31,4
0.75,0.95,0.95,5.5,10000,Hamming,58.59,4
0.75,1,0.95,5.5,10000,Hamming,58.14,4
0.75,0.5,1,5.5,10000,Hamming,34.83,4
0.75,0.55,1,5.5,10000,Hamming,36.88,4
0.75,0.6,1,5.5,10000,Hamming,39.28,4
0.75,0.65,1,5.5,10000,Hamming,42.15,4
0.75,0.7,1,5.5,10000,Hamming,45.01,4
0.75,0.75,1,5.5,10000,Hamming,48.34,4
0.75,0.8,1,5.5,10000,Hamming,51.57,4
0.75,0.8500000000000001,1,5.5,10000,Hamming,54.1,4
0.75,0.9,1,5.5,10000,Hamming,56.15,4
0.75,0.95,1,5.5,10000,Hamming,58.12,4
0.75,1,1,5.5,10000,Hamming,57.82,4
0.75,0.5,0.5,1.5,1,Hamming,20.48,5
0.75,0.55,0.5,1.5,1,Hamming,22.44,5
0.75,0.6,0.5,1.5,1,Hamming,25.83,5
0.75,0.65,0.5,1.5,1,Hamming,22.66,5
0.75,0.7,0.5,1.5,1,Hamming,24.06,5
0.75,0.75,0.5,1.5,1,Hamming,22.71,5
0.75,0.8,0.5,1.5,1,Hamming,27.69,5
0.75,0.8500000000000001,0.5,1.5,1,Hamming,29.69,5
0.75,0.9,0.5,1.5,1,Hamming,29.68,5
0.75,0.95,0.5,1.5,1,Hamming,27.91,5
0.75,1,0.5,1.5,1,Hamming,30.03,5
0.75,0.5,0.55,1.5,1,Hamming,21.66,5
0.75,0.55,0.55,1.5,1,Hamming,21.93,5
0.75,0.6,0.55,1.5,1,Hamming,22.19,5
0.75,0.65,0.55,1.5,1,Hamming,25.93,5
0.75,0.7,0.55,1.5,1,Hamming,28.59,5
0.75,0.75,0.55,1.5,1,Hamming,25.72,5
0.75,0.8,0.55,1.5,1,Hamming,26.66,5
0.75,0.8500000000000001,0.55,1.5,1,Hamming,30.67,5
0.75,0.9,0.55,1.5,1,Hamming,29.97,5
0.75,0.95,0.55,1.5,1,Hamming,31.45,5
0.75,1,0.55,1.5,1,Hamming,32.35,5
0.75,0.5,0.6,1.5,1,Hamming,26.05,5
0.75,0.55,0.6,1.5,1,Hamming,25.39,5
0.75,0.6,0.6,1.5,1,Hamming,22.96,5
0.75,0.65,0.6,1.5,1,Hamming,28.85,5
0.75,0.7,0.6,1.5,1,Hamming,26.65,5
0.75,0.75,0.6,1.5,1,Hamming,28.56,5
0.75,0.8,0.6,1.5,1,Hamming,27.31,5
0.75,0.8500000000000001,0.6,1.5,1,Hamming,29.43,5
0.75,0.9,0.6,1.5,1,Hamming,29.54,5
0.75,0.95,0.6,1.5,1,Hamming,33.46,5
0.75,1,0.6,1.5,1,Hamming,34.91,5
0.75,0.5,0.65,1.5,1,Hamming,19.3,5
0.75,0.55,0.65,1.5,1,Hamming,24.21,5
0.75,0.6,0.65,1.5,1,Hamming,24.78,5
0.75,0.65,0.65,1.5,1,Hamming,25.08,5
0.75,0.7,0.65,1.5,1,Hamming,29.81,5
0.75,0.75,0.65,1.5,1,Hamming,27.11,5
0.75,0.8,0.65,1.5,1,Hamming,27.29,5
0.75,0.8500000000000001,0.65,1.5,1,Hamming,32.29,5
0.75,0.9,0.65,1.5,1,Hamming,29.01,5
0.75,0.95,0.65,1.5,1,Hamming,31.7,5
0.75,1,0.65,1.5,1,Hamming,32.04,5
0.75,0.5,0.7,1.5,1,Hamming,19.68,5
0.75,0.55,0.7,1.5,1,Hamming,24.25,5
0.75,0.6,0.7,1.5,1,Hamming,25.89,5
0.75,0.65,0.7,1.5,1,Hamming,27.43,5
0.75,0.7,0.7,1.5,1,Hamming,31.4,5
0.75,0.75,0.7,1.5,1,Hamming,31.21,5
0.75,0.8,0.7,1.5,1,Hamming,31.45,5
0.75,0.8500000000000001,0.7,1.5,1,Hamming,32.09,5
0.75,0.9,0.7,1.5,1,Hamming,34.01,5
0.75,0.95,0.7,1.5,1,Hamming,32.78,5
0.75,1,0.7,1.5,1,Hamming,34.13,5
0.75,0.5,0.75,1.5,1,Hamming,21.99,5
0.75,0.55,0.75,1.5,1,Hamming,24.58,5
0.75,0.6,0.75,1.5,1,Hamming,21.8,5
0.75,0.65,0.75,1.5,1,Hamming,25.73,5
0.75,0.7,0.75,1.5,1,Hamming,25.44,5
0.75,0.75,0.75,1.5,1,Hamming,29.58,5
0.75,0.8,0.75,1.5,1,Hamming,27.85,5
0.75,0.8500000000000001,0.75,1.5,1,Hamming,32.68,5
0.75,0.9,0.75,1.5,1,Hamming,35.94,5
0.75,0.95,0.75,1.5,1,Hamming,33.04,5
0.75,1,0.75,1.5,1,Hamming,34.45,5
0.75,0.5,0.8,1.5,1,Hamming,27.26,5
0.75,0.55,0.8,1.5,1,Hamming,21.37,5
0.75,0.6,0.8,1.5,1,Hamming,29.44,5
0.75,0.65,0.8,1.5,1,Hamming,30.47,5
0.75,0.7,0.8,1.5,1,Hamming,28.91,5
0.75,0.75,0.8,1.5,1,Hamming,30.15,5
0.75,0.8,0.8,1.5,1,Hamming,35.33,5
0.75,0.8500000000000001,0.8,1.5,1,Hamming,33.65,5
0.75,0.9,0.8,1.5,1,Hamming,31.2,5
0.75,0.95,0.8,1.5,1,Hamming,34.83,5
0.75,1,0.8,1.5,1,Hamming,35.31,5
0.75,0.5,0.8500000000000001,1.5,1,Hamming,25.23,5
0.75,0.55,0.8500000000000001,1.5,1,Hamming,29.24,5
0.75,0.6,0.8500000000000001,1.5,1,Hamming,26.17,5
0.75,0.65,0.8500000000000001,1.5,1,Hamming,29.71,5
0.75,0.7,0.8500000000000001,1.5,1,Hamming,29.31,5
0.75,0.75,0.8500000000000001,1.5,1,Hamming,31.99,5
0.75,0.8,0.8500000000000001,1.5,1,Hamming,32.4,5
0.75,0.8500000000000001,0.8500000000000001,1.5,1,Hamming,33.31,5
0.75,0.9,0.8500000000000001,1.5,1,Hamming,34.55,5
0.75,0.95,0.8500000000000001,1.5,1,Hamming,34.77,5
0.75,1,0.8500000000000001,1.5,1,Hamming,38.27,5
0.75,0.5,0.9,1.5,1,Hamming,27.31,5
0.75,0.55,0.9,1.5,1,Hamming,25.26,5
0.75,0.6,0.9,1.5,1,Hamming,24.26,5
0.75,0.65,0.9,1.5,1,Hamming,27.68,5
0.75,0.7,0.9,1.5,1,Hamming,28.04,5
0.75,0.75,0.9,1.5,1,Hamming,29.63,5
0.75,0.8,0.9,1.5,1,Hamming,29.27,5
0.75,0.8500000000000001,0.9,1.5,1,Hamming,36,5
0.75,0.9,0.9,1.5,1,Hamming,33.21,5
0.75,0.95,0.9,1.5,1,Hamming,36.11,5
0.75,1,0.9,1.5,1,Hamming,33.21,5
0.75,0.5,0.95,1.5,1,Hamming,27.3,5
0.75,0.55,0.95,1.5,1,Hamming,28.28,5
0.75,0.6,0.95,1.5,1,Hamming,29.64,5
0.75,0.65,0.95,1.5,1,Hamming,25.02,5
0.75,0.7,0.95,1.5,1,Hamming,28.77,5
0.75,0.75,0.95,1.5,1,Hamming,31.56,5
0.75,0.8,0.95,1.5,1,Hamming,32.21,5
0.75,0.8500000000000001,0.95,1.5,1,Hamming,36.48,5
0.75,0.9,0.95,1.5,1,Hamming,35.17,5
0.75,0.95,0.95,1.5,1,Hamming,36.34,5
0.75,1,0.95,1.5,1,Hamming,37.12,5
0.75,0.5,1,1.5,1,Hamming,21.88,5
0.75,0.55,1,1.5,1,Hamming,22.71,5
0.75,0.6,1,1.5,1,Hamming,29.36,5
0.75,0.65,1,1.5,1,Hamming,21.32,5
0.75,0.7,1,1.5,1,Hamming,32.36,5
0.75,0.75,1,1.5,1,Hamming,30.27,5
0.75,0.8,1,1.5,1,Hamming,36.13,5
0.75,0.8500000000000001,1,1.5,1,Hamming,35.43,5
0.75,0.9,1,1.5,1,Hamming,35.33,5
0.75,0.95,1,1.5,1,Hamming,35.79,5
0.75,1,1,1.5,1,Hamming,38.57,5
0.75,0.5,0.5,2.5,1,Hamming,20.37,5
0.75,0.55,0.5,2.5,1,Hamming,22.19,5
0.75,0.6,0.5,2.5,1,Hamming,23.48,5
0.75,0.65,0.5,2.5,1,Hamming,24.86,5
0.75,0.7,0.5,2.5,1,Hamming,26.49,5
0.75,0.75,0.5,2.5,1,Hamming,25.19,5
0.75,0.8,0.5,2.5,1,Hamming,28.44,5
0.75,0.8500000000000001,0.5,2.5,1,Hamming,32.67,5
0.75,0.9,0.5,2.5,1,Hamming,32.57,5
0.75,0.95,0.5,2.5,1,Hamming,33.59,5
0.75,1,0.5,2.5,1,Hamming,35.77,5
0.75,0.5,0.55,2.5,1,Hamming,18.64,5
0.75,0.55,0.55,2.5,1,Hamming,23.72,5
0.75,0.6,0.55,2.5,1,Hamming,26.26,5
0.75,0.65,0.55,2.5,1,Hamming,23.61,5
0.75,0.7,0.55,2.5,1,Hamming,27.26,5
0.75,0.75,0.55,2.5,1,Hamming,32.2,5
0.75,0.8,0.55,2.5,1,Hamming,27.88,5
0.75,0.8500000000000001,0.55,2.5,1,Hamming,31.97,5
0.75,0.9,0.55,2.5,1,Hamming,33.98,5
0.75,0.95,0.55,2.5,1,Hamming,34.51,5
0.75,1,0.55,2.5,1,Hamming,35.47,5
0.75,0.5,0.6,2.5,1,Hamming,18.47,5
0.75,0.55,0.6,2.5,1,Hamming,22.37,5
0.75,0.6,0.6,2.5,1,Hamming,28.64,5
0.75,0.65,0.6,2.5,1,Hamming,25.17,5
0.75,0.7,0.6,2.5,1,Hamming,24.35,5
0.75,0.75,0.6,2.5,1,Hamming,29.27,5
0.75,0.8,0.6,2.5,1,Hamming,33.16,5
0.75,0.8500000000000001,0.6,2.5,1,Hamming,32.99,5
0.75,0.9,0.6,2.5,1,Hamming,34.68,5
0.75,0.95,0.6,2.5,1,Hamming,34.11,5
0.75,1,0.6,2.5,1,Hamming,35.26,5
0.75,0.5,0.65,2.5,1,Hamming,17.98,5
0.75,0.55,0.65,2.5,1,Hamming,22.21,5
0.75,0.6,0.65,2.5,1,Hamming,25.47,5
0.75,0.65,0.65,2.5,1,Hamming,22.37,5
0.75,0.7,0.65,2.5,1,Hamming,27.85,5
0.75,0.75,0.65,2.5,1,Hamming,29.8,5
0.75,0.8,0.65,2.5,1,Hamming,31.37,5
0.75,0.8500000000000001,0.65,2.5,1,Hamming,29.74,5
0.75,0.9,0.65,2.5,1,Hamming,35.9,5
0.75,0.95,0.65,2.5,1,Hamming,32.31,5
0.75,1,0.65,2.5,1,Hamming,37.09,5
0.75,0.5,0.7,2.5,1,Hamming,17.82,5
0.75,0.55,0.7,2.5,1,Hamming,24.86,5
0.75,0.6,0.7,2.5,1,Hamming,25.47,5
0.75,0.65,0.7,2.5,1,Hamming,28.63,5
0.75,0.7,0.7,2.5,1,Hamming,28.24,5
0.75,0.75,0.7,2.5,1,Hamming,30.32,5
0.75,0.8,0.7,2.5,1,Hamming,30.23,5
0.75,0.8500000000000001,0.7,2.5,1,Hamming,36.34,5
0.75,0.9,0.7,2.5,1,Hamming,35.82,5
0.75,0.95,0.7,2.5,1,Hamming,36.06,5
0.75,1,0.7,2.5,1,Hamming,37.42,5
0.75,0.5,0.75,2.5,1,Hamming,21.92,5
0.75,0.55,0.75,2.5,1,Hamming,19.89,5
0.75,0.6,0.75,2.5,1,Hamming,28.1,5
0.75,0.65,0.75,2.5,1,Hamming,28.63,5
0.75,0.7,0.75,2.5,1,Hamming,27.64,5
0.75,0.75,0.75,2.5,1,Hamming,33.46,5
0.75,0.8,0.75,2.5,1,Hamming,27.51,5
0.75,0.8500000000000001,0.75,2.5,1,Hamming,35.11,5
0.75,0.9,0.75,2.5,1,Hamming,32.42,5
0.75,0.95,0.75,2.5,1,Hamming,36.74,5
0.75,1,0.75,2.5,1,Hamming,37.28,5
0.75,0.5,0.8,2.5,1,Hamming,21.95,5
0.75,0.55,0.8,2.5,1,Hamming,20.84,5
0.75,0.6,0.8,2.5,1,Hamming,27.18,5
0.75,0.65,0.8,2.5,1,Hamming,29.57,5
0.75,0.7,0.8,2.5,1,Hamming,27.4,5
0.75,0.75,0.8,2.5,1,Hamming,32.04,5
0.75,0.8,0.8,2.5,1,Hamming,26.31,5
0.75,0.8500000000000001,0.8,2.5,1,Hamming,32.78,5
0.75,0.9,0.8,2.5,1,Hamming,31.89,5
0.75,0.95,0.8,2.5,1,Hamming,35.89,5
0.75,1,0.8,2.5,1,Hamming,37.4,5
0.75,0.5,0.8500000000000001,2.5,1,Hamming,22.02,5
0.75,0.55,0.8500000000000001,2.5,1,Hamming,22.2,5
0.75,0.6,0.8500000000000001,2.5,1,Hamming,25.98,5
0.75,0.65,0.8500000000000001,2.5,1,Hamming,24.36,5
0.75,0.7,0.8500000000000001,2.5,1,Hamming,28.55,5
0.75,0.75,0.8500000000000001,2.5,1,Hamming,29.62,5
0.75,0.8,0.8500000000000001,2.5,1,Hamming,31.71,5
0.75,0.8500000000000001,0.8500000000000001,2.5,1,Hamming,34.62,5
0.75,0.9,0.8500000000000001,2.5,1,Hamming,37.99,5
0.75,0.95,0.8500000000000001,2.5,1,Hamming,35.88,5
0.75,1,0.8500000000000001,2.5,1,Hamming,37.35,5
0.75,0.5,0.9,2.5,1,Hamming,18.7,5
0.75,0.55,0.9,2.5,1,Hamming,26.09,5
0.75,0.6,0.9,2.5,1,Hamming,23.08,5
0.75,0.65,0.9,2.5,1,Hamming,23.71,5
0.75,0.7,0.9,2.5,1,Hamming,31.08,5
0.75,0.75,0.9,2.5,1,Hamming,29.99,5
0.75,0.8,0.9,2.5,1,Hamming,31.64,5
0.75,0.8500000000000001,0.9,2.5,1,Hamming,30.41,5
0.75,0.9,0.9,2.5,1,Hamming,31.07,5
0.75,0.95,0.9,2.5,1,Hamming,36.74,5
0.75,1,0.9,2.5,1,Hamming,37.61,5
0.75,0.5,0.95,2.5,1,Hamming,19.88,5
0.75,0.55,0.95,2.5,1,Hamming,23.7,5
0.75,0.6,0.95,2.5,1,Hamming,28.38,5
0.75,0.65,0.95,2.5,1,Hamming,31.23,5
0.75,0.7,0.95,2.5,1,Hamming,29.59,5
0.75,0.75,0.95,2.5,1,Hamming,27.58,5
0.75,0.8,0.95,2.5,1,Hamming,29,5
0.75,0.8500000000000001,0.95,2.5,1,Hamming,34.02,5
0.75,0.9,0.95,2.5,1,Hamming,34.37,5
0.75,0.95,0.95,2.5,1,Hamming,35.58,5
0.75,1,0.95,2.5,1,Hamming,38.43,5
0.75,0.5,1,2.5,1,Hamming,20.27,5
0.75,0.55,1,2.5,1,Hamming,25.29,5
0.75,0.6,1,2.5,1,Hamming,28.76,5
0.75,0.65,1,2.5,1,Hamming,24.84,5
0.75,0.7,1,2.5,1,Hamming,29.59,5
0.75,0.75,1,2.5,1,Hamming,29.19,5
0.75,0.8,1,2.5,1,Hamming,33.99,5
0.75,0.8500000000000001,1,2.5,1,Hamming,31.13,5
0.75,0.9,1,2.5,1,Hamming,34.5,5
0.75,0.95,1,2.5,1,Hamming,37.25,5
0.75,1,1,2.5,1,Hamming,38.79,5
0.75,0.5,0.5,3.5,1,Hamming,24.38,5
0.75,0.55,0.5,3.5,1,Hamming,23.12,5
0.75,0.6,0.5,3.5,1,Hamming,23.25,5
0.75,0.65,0.5,3.5,1,Hamming,27.98,5
0.75,0.7,0.5,3.5,1,Hamming,28.26,5
0.75,0.75,0.5,3.5,1,Hamming,28.52,5
