p,qE,qL,q_cutoff,eMaxScore,n,score_method
0.75,0.8,0.7,3.5,120.00000000000011,1,ESPN
0.75,0.8,0.7,3.5,142.77960434516834,5,ESPN
0.75,0.8,0.7,3.5,149.0306864159101,10,ESPN
0.75,0.8,0.7,3.5,161.82517001018888,100,ESPN
0.75,0.8,0.7,3.5,168.8730627207413,1000,ESPN
0.75,0.8,0.7,3.5,173.5435997389546,10000,ESPN
0.75,0.8500000000000001,0.7,3.5,122.40000000000012,1,ESPN
0.75,0.8500000000000001,0.7,3.5,144.9442012425903,5,ESPN
0.75,0.8500000000000001,0.7,3.5,151.08357583505943,10,ESPN
0.75,0.8500000000000001,0.7,3.5,163.43218539617413,100,ESPN
0.75,0.8500000000000001,0.7,3.5,169.9829761355437,1000,ESPN
0.75,0.8500000000000001,0.7,3.5,174.22665304582756,10000,ESPN
0.75,0.9,0.7,3.5,124.80000000000013,1,ESPN
0.75,0.9,0.7,3.5,147.06894449186422,5,ESPN
0.75,0.9,0.7,3.5,153.07602990965935,10,ESPN
0.75,0.9,0.7,3.5,164.87147278049997,100,ESPN
0.75,0.9,0.7,3.5,170.75805605793107,1000,ESPN
0.75,0.9,0.7,3.5,174.4661655800624,10000,ESPN
0.75,0.95,0.7,3.5,127.20000000000007,1,ESPN
0.75,0.95,0.7,3.5,149.1489928209878,5,ESPN
0.75,0.95,0.7,3.5,154.99834660711733,10,ESPN
0.75,0.95,0.7,3.5,166.06750109548008,100,ESPN
0.75,0.95,0.7,3.5,170.97580976150442,1000,ESPN
0.75,0.95,0.7,3.5,173.9789862821012,10000,ESPN
0.75,1,0.7,3.5,129.60000000000008,1,ESPN
0.75,1,0.7,3.5,151.00105355513236,5,ESPN
0.75,1,0.7,3.5,156.56656802101614,10,ESPN
0.75,1,0.7,3.5,166.06080555215706,100,ESPN
0.75,1,0.7,3.5,167.93461426641554,1000,ESPN
0.75,1,0.7,3.5,167.99988233711372,10000,ESPN
0.75,0.5,0.75,3.5,108.00000000000018,1,ESPN
0.75,0.5,0.75,3.5,130.05175127657856,5,ESPN
0.75,0.5,0.75,3.5,136.27715154218032,10,ESPN
0.75,0.5,0.75,3.5,149.86186473272284,100,ESPN
0.75,0.5,0.75,3.5,158.1192571162751,1000,ESPN
0.75,0.5,0.75,3.5,164.02830053039602,10000,ESPN
0.75,0.55,0.75,3.5,110.40000000000018,1,ESPN
0.75,0.55,0.75,3.5,132.4294975504661,5,ESPN
0.75,0.55,0.75,3.5,138.64148248927566,10,ESPN
0.75,0.55,0.75,3.5,152.1620776865208,100,ESPN
0.75,0.55,0.75,3.5,160.3317345232085,1000,ESPN
0.75,0.55,0.75,3.5,166.1388341629105,10000,ESPN
0.75,0.6,0.75,3.5,112.80000000000015,1,ESPN
0.75,0.6,0.75,3.5,134.7696187920541,5,ESPN
0.75,0.6,0.75,3.5,140.95213388449918,10,ESPN
0.75,0.6,0.75,3.5,154.35423744768408,100,ESPN
0.75,0.6,0.75,3.5,162.38799281649418,1000,ESPN
0.75,0.6,0.75,3.5,168.05474545402953,10000,ESPN
0.75,0.65,0.75,3.5,115.20000000000016,1,ESPN
0.75,0.65,0.75,3.5,137.0718347828443,5,ESPN
0.75,0.65,0.75,3.5,143.2086801725954,10,ESPN
0.75,0.65,0.75,3.5,156.43670320566184,100,ESPN
0.75,0.65,0.75,3.5,164.28440795531796,1000,ESPN
0.75,0.65,0.75,3.5,169.77082613374557,10000,ESPN
0.75,0.7,0.75,3.5,117.60000000000014,1,ESPN
0.75,0.7,0.75,3.5,139.3355498313466,5,ESPN
0.75,0.7,0.75,3.5,145.4101211421431,10,ESPN
0.75,0.7,0.75,3.5,158.40559780691513,100,ESPN
0.75,0.7,0.75,3.5,166.01278022227666,1000,ESPN
0.75,0.7,0.75,3.5,171.27538979185152,10000,ESPN
0.75,0.75,0.75,3.5,120.00000000000011,1,ESPN
0.75,0.75,0.75,3.5,141.55980892644394,5,ESPN
0.75,0.75,0.75,3.5,147.55478936561474,10,ESPN
0.75,0.75,0.75,3.5,160.25417896071406,100,ESPN
0.75,0.75,0.75,3.5,167.55860996774587,1000,ESPN
0.75,0.75,0.75,3.5,172.5478238854914,10000,ESPN
0.75,0.8,0.75,3.5,122.40000000000012,1,ESPN
0.75,0.8,0.75,3.5,143.74321859456367,5,ESPN
0.75,0.8,0.75,3.5,149.6401759498796,10,ESPN
0.75,0.8,0.75,3.5,161.97153883744528,100,ESPN
0.75,0.8,0.75,3.5,168.89739290617933,1000,ESPN
0.75,0.8,0.75,3.5,173.55355831598672,10000,ESPN
0.75,0.8500000000000001,0.75,3.5,124.80000000000013,1,ESPN
0.75,0.8500000000000001,0.75,3.5,145.88380189731004,5,ESPN
0.75,0.8500000000000001,0.75,3.5,151.66259614726084,10,ESPN
0.75,0.8500000000000001,0.75,3.5,163.53971310631152,100,ESPN
0.75,0.8500000000000001,0.75,3.5,169.98610437168435,1000,ESPN
0.75,0.8500000000000001,0.75,3.5,174.23306312667358,10000,ESPN
0.75,0.9,0.75,3.5,127.2000000000001,1,ESPN
0.75,0.9,0.75,3.5,147.97864444480473,5,ESPN
0.75,0.9,0.75,3.5,153.6163428071424,10,ESPN
0.75,0.9,0.75,3.5,164.92549483987654,100,ESPN
0.75,0.9,0.75,3.5,170.74019399941506,1000,ESPN
0.75,0.9,0.75,3.5,174.4727865611731,10000,ESPN
0.75,0.95,0.75,3.5,129.60000000000008,1,ESPN
0.75,0.95,0.75,3.5,150.02034858258008,5,ESPN
0.75,0.95,0.75,3.5,155.4867322232795,10,ESPN
0.75,0.95,0.75,3.5,166.03952124244012,100,ESPN
0.75,0.95,0.75,3.5,170.94467770187174,1000,ESPN
0.75,0.95,0.75,3.5,173.99041859505658,10000,ESPN
0.75,1,0.75,3.5,132.00000000000009,1,ESPN
0.75,1,0.75,3.5,151.794544387207,5,ESPN
0.75,1,0.75,3.5,156.94103148368555,10,ESPN
0.75,1,0.75,3.5,165.79619438616314,100,ESPN
0.75,1,0.75,3.5,167.83720103745586,1000,ESPN
0.75,1,0.75,3.5,167.99771256512648,10000,ESPN
0.75,0.5,0.8,3.5,110.4000000000002,1,ESPN
0.75,0.5,0.8,3.5,130.74734925714174,5,ESPN
0.75,0.5,0.8,3.5,136.60429802595917,10,ESPN
0.75,0.5,0.8,3.5,149.80080071090063,100,ESPN
0.75,0.5,0.8,3.5,157.96096866464998,1000,ESPN
0.75,0.5,0.8,3.5,163.8585263844653,10000,ESPN
0.75,0.55,0.8,3.5,112.80000000000015,1,ESPN
0.75,0.55,0.8,3.5,133.122078332366,5,ESPN
0.75,0.55,0.8,3.5,138.96430024046336,10,ESPN
0.75,0.55,0.8,3.5,152.09484632641357,100,ESPN
0.75,0.55,0.8,3.5,160.16785671027512,1000,ESPN
0.75,0.55,0.8,3.5,165.96580106910167,10000,ESPN
0.75,0.6,0.8,3.5,115.20000000000016,1,ESPN
0.75,0.6,0.8,3.5,135.45496794242302,5,ESPN
0.75,0.6,0.8,3.5,141.26600577955662,10,ESPN
0.75,0.6,0.8,3.5,154.27732543810328,100,ESPN
0.75,0.6,0.8,3.5,162.2169247495877,1000,ESPN
0.75,0.6,0.8,3.5,167.8785637432557,10000,ESPN
0.75,0.65,0.8,3.5,117.60000000000016,1,ESPN
0.75,0.65,0.8,3.5,137.74555869292564,5,ESPN
0.75,0.65,0.8,3.5,143.50877808899486,10,ESPN
0.75,0.65,0.8,3.5,156.34641020917115,100,ESPN
0.75,0.65,0.8,3.5,164.10465475570453,1000,ESPN
0.75,0.65,0.8,3.5,169.59198899503593,10000,ESPN
0.75,0.7,0.8,3.5,120.00000000000014,1,ESPN
0.75,0.7,0.8,3.5,139.99291872440946,5,ESPN
0.75,0.7,0.8,3.5,145.6912103164046,10,ESPN
0.75,0.7,0.8,3.5,158.29785700614804,100,ESPN
0.75,0.7,0.8,3.5,165.82300440839228,1000,ESPN
0.75,0.7,0.8,3.5,171.0949632789031,10000,ESPN
0.75,0.75,0.8,3.5,122.40000000000012,1,ESPN
0.75,0.75,0.8,3.5,142.19555252968684,5,ESPN
0.75,0.75,0.8,3.5,147.81096249366888,10,ESPN
0.75,0.75,0.8,3.5,160.12429534811776,100,ESPN
0.75,0.75,0.8,3.5,167.35776509479342,1000,ESPN
0.75,0.75,0.8,3.5,172.36774818426423,10000,ESPN
0.75,0.8,0.8,3.5,124.80000000000013,1,ESPN
0.75,0.8,0.8,3.5,144.35122836927178,5,ESPN
0.75,0.8,0.8,3.5,149.86444190497625,10,ESPN
0.75,0.8,0.8,3.5,161.81375363158006,100,ESPN
0.75,0.8,0.8,3.5,168.68505880934396,1000,ESPN
0.75,0.8,0.8,3.5,173.37712007613172,10000,ESPN
0.75,0.8500000000000001,0.8,3.5,127.2000000000001,1,ESPN
0.75,0.8500000000000001,0.8,3.5,146.45663509586038,5,ESPN
0.75,0.8500000000000001,0.8,3.5,151.84614069850312,10,ESPN
0.75,0.8500000000000001,0.8,3.5,163.34638125186325,100,ESPN
0.75,0.8500000000000001,0.8,3.5,169.76336073069083,1000,ESPN
0.75,0.8500000000000001,0.8,3.5,174.06559466777404,10000,ESPN
0.75,0.9,0.8,3.5,129.60000000000008,1,ESPN
0.75,0.9,0.8,3.5,148.50650386805304,5,ESPN
0.75,0.9,0.8,3.5,153.7468555078661,10,ESPN
0.75,0.9,0.8,3.5,164.68531908375493,100,ESPN
0.75,0.9,0.8,3.5,170.5119724926472,1000,ESPN
0.75,0.9,0.8,3.5,174.3226510191181,10000,ESPN
0.75,0.95,0.8,3.5,132.00000000000009,1,ESPN
0.75,0.95,0.8,3.5,150.4875869970529,5,ESPN
0.75,0.95,0.8,3.5,155.54239752805165,10,ESPN
0.75,0.95,0.8,3.5,165.73348517625058,100,ESPN
0.75,0.95,0.8,3.5,170.72626071110665,1000,ESPN
0.75,0.95,0.8,3.5,173.87086570734468,10000,ESPN
0.75,1,0.8,3.5,134.4000000000001,1,ESPN
0.75,1,0.8,3.5,152.12769651773564,5,ESPN
0.75,1,0.8,3.5,156.82066328321966,10,ESPN
0.75,1,0.8,3.5,165.29987899330814,100,ESPN
0.75,1,0.8,3.5,167.64553674726957,1000,ESPN
0.75,1,0.8,3.5,167.98133366485098,10000,ESPN
0.75,0.5,0.8500000000000001,3.5,112.80000000000015,1,ESPN
0.75,0.5,0.8500000000000001,3.5,131.06204519854046,5,ESPN
0.75,0.5,0.8500000000000001,3.5,136.50374559516376,10,ESPN
0.75,0.5,0.8500000000000001,3.5,149.36263454116985,100,ESPN
0.75,0.5,0.8500000000000001,3.5,157.46543050059378,1000,ESPN
0.75,0.5,0.8500000000000001,3.5,163.39132168389926,10000,ESPN
0.75,0.55,0.8500000000000001,3.5,115.20000000000016,1,ESPN
0.75,0.55,0.8500000000000001,3.5,133.43231162881517,5,ESPN
0.75,0.55,0.8500000000000001,3.5,138.85764776572,10,ESPN
0.75,0.55,0.8500000000000001,3.5,151.65018827907667,100,ESPN
0.75,0.55,0.8500000000000001,3.5,159.6676145894317,1000,ESPN
0.75,0.55,0.8500000000000001,3.5,165.49749079786062,10000,ESPN
0.75,0.6,0.8500000000000001,3.5,117.60000000000016,1,ESPN
0.75,0.6,0.8500000000000001,3.5,135.75477699763456,5,ESPN
0.75,0.6,0.8500000000000001,3.5,141.14716851856667,10,ESPN
0.75,0.6,0.8500000000000001,3.5,153.82283080321156,100,ESPN
0.75,0.6,0.8500000000000001,3.5,161.7111083698951,1000,ESPN
0.75,0.6,0.8500000000000001,3.5,167.41027120989128,10000,ESPN
0.75,0.65,0.8500000000000001,3.5,120.00000000000014,1,ESPN
0.75,0.65,0.8500000000000001,3.5,138.02866326099948,5,ESPN
0.75,0.65,0.8500000000000001,3.5,143.37134929454794,10,ESPN
0.75,0.65,0.8500000000000001,3.5,155.87861147327646,100,ESPN
0.75,0.65,0.8500000000000001,3.5,163.59264035020746,1000,ESPN
0.75,0.65,0.8500000000000001,3.5,169.12537696809252,10000,ESPN
0.75,0.7,0.8500000000000001,3.5,122.40000000000012,1,ESPN
0.75,0.7,0.8500000000000001,3.5,140.25244404189584,5,ESPN
0.75,0.7,0.8500000000000001,3.5,145.5281745370813,10,ESPN
0.75,0.7,0.8500000000000001,3.5,157.8130275932432,100,ESPN
0.75,0.7,0.8500000000000001,3.5,165.3045489707632,1000,ESPN
0.75,0.7,0.8500000000000001,3.5,170.6325105834262,10000,ESPN
0.75,0.75,0.8500000000000001,3.5,124.80000000000013,1,ESPN
0.75,0.75,0.8500000000000001,3.5,142.4236519377971,5,ESPN
0.75,0.75,0.8500000000000001,3.5,147.61429472341962,10,ESPN
0.75,0.75,0.8500000000000001,3.5,159.61826155870784,100,ESPN
0.75,0.75,0.8500000000000001,3.5,166.83326025246936,1000,ESPN
0.75,0.75,0.8500000000000001,3.5,171.91317877825435,10000,ESPN
0.75,0.8,0.8500000000000001,3.5,127.2000000000001,1,ESPN
0.75,0.8,0.8500000000000001,3.5,144.5384977834619,5,ESPN
0.75,0.8,0.8500000000000001,3.5,149.6244656987839,10,ESPN
0.75,0.8,0.8500000000000001,3.5,161.2816036783169,100,ESPN
0.75,0.8,0.8500000000000001,3.5,168.15605218070786,1000,ESPN
0.75,0.8,0.8500000000000001,3.5,172.93609870314475,10000,ESPN
0.75,0.8500000000000001,0.8500000000000001,3.5,129.6000000000001,1,ESPN
0.75,0.8500000000000001,0.8500000000000001,3.5,146.5910614736258,5,ESPN
0.75,0.8500000000000001,0.8500000000000001,3.5,151.55032312964903,10,ESPN
0.75,0.8500000000000001,0.8500000000000001,3.5,162.78196272936754,100,ESPN
0.75,0.8500000000000001,0.8500000000000001,3.5,169.2337364534029,1000,ESPN
0.75,0.8500000000000001,0.8500000000000001,3.5,173.6469027232341,10000,ESPN
0.75,0.9,0.8500000000000001,3.5,132.00000000000009,1,ESPN
0.75,0.9,0.8500000000000001,3.5,148.571117459988,5,ESPN
0.75,0.9,0.8500000000000001,3.5,153.37696038639132,10,ESPN
0.75,0.9,0.8500000000000001,3.5,164.08023423030977,100,ESPN
0.75,0.9,0.8500000000000001,3.5,169.99082464043363,1000,ESPN
0.75,0.9,0.8500000000000001,3.5,173.94033597580963,10000,ESPN
0.75,0.95,0.8500000000000001,3.5,134.4000000000001,1,ESPN
0.75,0.95,0.8500000000000001,3.5,150.45231519983395,5,ESPN
0.75,0.95,0.8500000000000001,3.5,155.06458721478606,10,ESPN
0.75,0.95,0.8500000000000001,3.5,165.07497509693857,100,ESPN
0.75,0.95,0.8500000000000001,3.5,170.23547987162786,1000,ESPN
0.75,0.95,0.8500000000000001,3.5,173.54977228920652,10000,ESPN
0.75,1,0.8500000000000001,3.5,136.80000000000007,1,ESPN
0.75,1,0.8500000000000001,3.5,151.85216364224434,5,ESPN
0.75,1,0.8500000000000001,3.5,156.08470740165546,10,ESPN
0.75,1,0.8500000000000001,3.5,164.48831035982076,100,ESPN
0.75,1,0.8500000000000001,3.5,167.2649762922758,1000,ESPN
0.75,1,0.8500000000000001,3.5,167.9144910296658,10000,ESPN
0.75,0.5,0.9,3.5,115.20000000000014,1,ESPN
0.75,0.5,0.9,3.5,130.9194224061912,5,ESPN
0.75,0.5,0.9,3.5,135.84809484606404,10,ESPN
0.75,0.5,0.9,3.5,148.39173466982334,100,ESPN
0.75,0.5,0.9,3.5,156.45786206681916,1000,ESPN
0.75,0.5,0.9,3.5,162.4505200132146,10000,ESPN
0.75,0.55,0.9,3.5,117.60000000000016,1,ESPN
0.75,0.55,0.9,3.5,133.28291126502097,5,ESPN
0.75,0.55,0.9,3.5,138.1928280947962,10,ESPN
0.75,0.55,0.9,3.5,150.6722181916232,100,ESPN
0.75,0.55,0.9,3.5,158.65574047869598,1000,ESPN
0.75,0.55,0.9,3.5,164.55746857849002,10000,ESPN
0.75,0.6,0.9,3.5,120.00000000000011,1,ESPN
0.75,0.6,0.9,3.5,135.5899984518063,5,ESPN
0.75,0.6,0.9,3.5,140.46451819016255,10,ESPN
0.75,0.6,0.9,3.5,152.83457280379977,100,ESPN
0.75,0.6,0.9,3.5,160.69463264407074,1000,ESPN
0.75,0.6,0.9,3.5,166.4731546215259,10000,ESPN
0.75,0.65,0.9,3.5,122.40000000000012,1,ESPN
0.75,0.65,0.9,3.5,137.839336256597,5,ESPN
0.75,0.65,0.9,3.5,142.66167708703213,10,ESPN
0.75,0.65,0.9,3.5,154.87680578054898,100,ESPN
0.75,0.65,0.9,3.5,162.5716775293788,1000,ESPN
0.75,0.65,0.9,3.5,168.19402147733288,10000,ESPN
0.75,0.7,0.9,3.5,124.80000000000013,1,ESPN
0.75,0.7,0.9,3.5,140.0283433383805,5,ESPN
0.75,0.7,0.9,3.5,144.78131520659474,10,ESPN
0.75,0.7,0.9,3.5,156.79426496604313,100,ESPN
0.75,0.7,0.9,3.5,164.2798478494289,1000,ESPN
0.75,0.7,0.9,3.5,169.71088584809712,10000,ESPN
0.75,0.75,0.9,3.5,127.2000000000001,1,ESPN
0.75,0.75,0.9,3.5,142.15280586853936,5,ESPN
0.75,0.75,0.9,3.5,146.8184841329134,10,ESPN
0.75,0.75,0.9,3.5,158.57882830568923,100,ESPN
0.75,0.75,0.9,3.5,165.8065799861999,1000,ESPN
0.75,0.75,0.9,3.5,171.0069669353923,10000,ESPN
0.75,0.8,0.9,3.5,129.60000000000008,1,ESPN
0.75,0.8,0.9,3.5,144.20606499388524,5,ESPN
0.75,0.8,0.9,3.5,148.7653390902664,10,ESPN
0.75,0.8,0.9,3.5,160.21722385032822,100,ESPN
0.75,0.8,0.9,3.5,167.13085483104817,1000,ESPN
0.75,0.8,0.9,3.5,172.05368650737086,10000,ESPN
0.75,0.8500000000000001,0.9,3.5,132.00000000000009,1,ESPN
0.75,0.8500000000000001,0.9,3.5,146.17721249311575,5,ESPN
0.75,0.8500000000000001,0.9,3.5,150.60904204437736,10,ESPN
0.75,0.8500000000000001,0.9,3.5,161.68731158763842,100,ESPN
0.75,0.8500000000000001,0.9,3.5,168.2166731855458,1000,ESPN
0.75,0.8500000000000001,0.9,3.5,172.8012171020325,10000,ESPN
0.75,0.9,0.9,3.5,134.4000000000001,1,ESPN
0.75,0.9,0.9,3.5,148.04608774057522,5,ESPN
0.75,0.9,0.9,3.5,152.32589437052206,10,ESPN
0.75,0.9,0.9,3.5,162.9477908121218,100,ESPN
0.75,0.9,0.9,3.5,168.99547898442412,1000,ESPN
0.75,0.9,0.9,3.5,173.1530614764558,10000,ESPN
0.75,0.95,0.9,3.5,136.80000000000007,1,ESPN
0.75,0.95,0.9,3.5,149.75934528708487,5,ESPN
0.75,0.95,0.9,3.5,153.8537019318598,10,ESPN
0.75,0.95,0.9,3.5,163.89114297097507,100,ESPN
0.75,0.95,0.9,3.5,169.29217896291095,1000,ESPN
0.75,0.95,0.9,3.5,172.8631146864367,10000,ESPN
0.75,1,0.9,3.5,139.20000000000007,1,ESPN
0.75,1,0.9,3.5,150.73346269173325,5,ESPN
0.75,1,0.9,3.5,154.50261909171047,10,ESPN
0.75,1,0.9,3.5,163.1506500664823,100,ESPN
0.75,1,0.9,3.5,166.50799589104508,1000,ESPN
0.75,1,0.9,3.5,167.6591332241479,10000,ESPN
0.75,0.5,0.95,3.5,117.60000000000014,1,ESPN
0.75,0.5,0.95,3.5,130.20028975682712,5,ESPN
0.75,0.5,0.95,3.5,134.3737090423394,10,ESPN
0.75,0.5,0.95,3.5,146.41474063119335,100,ESPN
0.75,0.5,0.95,3.5,154.44276826053857,1000,ESPN
0.75,0.5,0.95,3.5,160.52602956266608,10000,ESPN
0.75,0.55,0.95,3.5,120.00000000000011,1,ESPN
0.75,0.55,0.95,3.5,132.5531622689573,5,ESPN
0.75,0.55,0.95,3.5,136.7029996160262,10,ESPN
0.75,0.55,0.95,3.5,148.6860374348933,100,ESPN
0.75,0.55,0.95,3.5,156.63424747747956,1000,ESPN
0.75,0.55,0.95,3.5,162.6342897783547,10000,ESPN
0.75,0.6,0.95,3.5,122.40000000000012,1,ESPN
0.75,0.6,0.95,3.5,134.8368487986553,5,ESPN
0.75,0.6,0.95,3.5,138.9449163824262,10,ESPN
0.75,0.6,0.95,3.5,150.83647725767986,100,ESPN
0.75,0.6,0.95,3.5,158.6658547200114,1000,ESPN
0.75,0.6,0.95,3.5,164.55428845181925,10000,ESPN
0.75,0.65,0.95,3.5,124.80000000000013,1,ESPN
0.75,0.65,0.95,3.5,137.04897463843142,5,ESPN
0.75,0.65,0.95,3.5,141.09689251502925,10,ESPN
0.75,0.65,0.95,3.5,152.86439806584946,100,ESPN
0.75,0.65,0.95,3.5,160.53518528231578,1000,ESPN
0.75,0.65,0.95,3.5,166.2834329275042,10000,ESPN
0.75,0.7,0.95,3.5,127.20000000000007,1,ESPN
0.75,0.7,0.95,3.5,139.18507421493513,5,ESPN
0.75,0.7,0.95,3.5,143.15399938837635,10,ESPN
0.75,0.7,0.95,3.5,154.76558503971245,100,ESPN
0.75,0.7,0.95,3.5,162.23596595996298,1000,ESPN
0.75,0.7,0.95,3.5,167.81396903922362,10000,ESPN
0.75,0.75,0.95,3.5,129.60000000000008,1,ESPN
0.75,0.75,0.95,3.5,141.23779131131667,5,ESPN
0.75,0.75,0.95,3.5,145.1081257597363,10,ESPN
0.75,0.75,0.95,3.5,156.53250306201028,100,ESPN
0.75,0.75,0.95,3.5,163.75695718577555,1000,ESPN
0.75,0.75,0.95,3.5,169.1312998136244,10000,ESPN
0.75,0.8,0.95,3.5,132.00000000000009,1,ESPN
0.75,0.8,0.95,3.5,143.19522113996103,5,ESPN
0.75,0.8,0.95,3.5,146.9462965984235,10,ESPN
0.75,0.8,0.95,3.5,158.15263009054263,100,ESPN
0.75,0.8,0.95,3.5,165.07953744185605,1000,ESPN
0.75,0.8,0.95,3.5,170.2104068830106,10000,ESPN
0.75,0.8500000000000001,0.95,3.5,134.4000000000001,1,ESPN
0.75,0.8500000000000001,0.95,3.5,145.03714331706695,5,ESPN
0.75,0.8500000000000001,0.95,3.5,148.6469164097956,10,ESPN
0.75,0.8500000000000001,0.95,3.5,159.60464795363575,100,ESPN
0.75,0.8500000000000001,0.95,3.5,166.17227895858434,1000,ESPN
0.75,0.8500000000000001,0.95,3.5,171.00753587782793,10000,ESPN
0.75,0.9,0.95,3.5,136.80000000000007,1,ESPN
0.75,0.9,0.95,3.5,146.7244761977188,5,ESPN
0.75,0.9,0.95,3.5,150.16953246325502,10,ESPN
0.75,0.9,0.95,3.5,160.8477194835352,100,ESPN
0.75,0.9,0.95,3.5,166.977478637581,1000,ESPN
0.75,0.9,0.95,3.5,171.4369542831125,10000,ESPN
0.75,0.95,0.95,3.5,139.20000000000005,1,ESPN
0.75,0.95,0.95,3.5,148.15283432151938,5,ESPN
0.75,0.95,0.95,3.5,151.4120915686705,10,ESPN
0.75,0.95,0.95,3.5,161.7718159681878,100,ESPN
0.75,0.95,0.95,3.5,167.3600314321925,1000,ESPN
0.75,0.95,0.95,3.5,171.2812895568768,10000,ESPN
0.75,1,0.95,3.5,141.60000000000005,1,ESPN
0.75,1,0.95,3.5,148.39252822154384,5,ESPN
0.75,1,0.95,3.5,151.3771975176881,10,ESPN
0.75,1,0.95,3.5,160.958134478445,100,ESPN
0.75,1,0.95,3.5,165.04052771979815,1000,ESPN
0.75,1,0.95,3.5,166.78234424076248,10000,ESPN
0.75,0.5,1,3.5,120.00000000000011,1,ESPN
0.75,0.5,1,3.5,128.7038968391451,5,ESPN
0.75,0.5,1,3.5,131.48476227591016,10,ESPN
0.75,0.5,1,3.5,138.4579419249963,100,ESPN
0.75,0.5,1,3.5,143.46543225426274,1000,ESPN
0.75,0.5,1,3.5,147.3921821438935,10000,ESPN
0.75,0.55,1,3.5,122.4000000000001,1,ESPN
0.75,0.55,1,3.5,131.0394637320584,5,ESPN
0.75,0.55,1,3.5,133.78334600590262,10,ESPN
0.75,0.55,1,3.5,140.6286080751789,100,ESPN
0.75,0.55,1,3.5,145.51035861650374,1000,ESPN
0.75,0.55,1,3.5,149.31516332758792,10000,ESPN
0.75,0.6,1,3.5,124.8000000000001,1,ESPN
0.75,0.6,1,3.5,133.2858299413272,5,ESPN
0.75,0.6,1,3.5,135.96516658521773,10,ESPN
0.75,0.6,1,3.5,142.61937797243985,100,ESPN
0.75,0.6,1,3.5,147.33791513746564,1000,ESPN
0.75,0.6,1,3.5,150.9973043142734,10000,ESPN
0.75,0.65,1,3.5,127.20000000000007,1,ESPN
0.75,0.65,1,3.5,135.43868533836903,5,ESPN
0.75,0.65,1,3.5,138.02465955279715,10,ESPN
0.75,0.65,1,3.5,144.4228327481673,100,ESPN
0.75,0.65,1,3.5,148.94127879398235,1000,ESPN
0.75,0.65,1,3.5,152.43359785238812,10000,ESPN
0.75,0.7,1,3.5,129.60000000000008,1,ESPN
0.75,0.7,1,3.5,137.49003168980516,5,ESPN
0.75,0.7,1,3.5,139.95149846511868,10,ESPN
0.75,0.7,1,3.5,146.02492628084724,100,ESPN
0.75,0.7,1,3.5,150.3065479548161,1000,ESPN
0.75,0.7,1,3.5,153.61191226549647,10000,ESPN
0.75,0.75,1,3.5,132.00000000000009,1,ESPN
0.75,0.75,1,3.5,139.4265646255493,5,ESPN
0.75,0.75,1,3.5,141.72853955046713,10,ESPN
0.75,0.75,1,3.5,147.4025122553998,100,ESPN
0.75,0.75,1,3.5,151.41043133354478,1000,ESPN
0.75,0.75,1,3.5,154.51072873901424,10000,ESPN
0.75,0.8,1,3.5,134.40000000000006,1,ESPN
0.75,0.8,1,3.5,141.22628000690733,5,ESPN
0.75,0.8,1,3.5,143.3275393329406,10,ESPN
0.75,0.8,1,3.5,148.518371304703,100,ESPN
0.75,0.8,1,3.5,152.21534754084794,1000,ESPN
0.75,0.8,1,3.5,155.09394460222947,10000,ESPN
0.75,0.8500000000000001,1,3.5,136.80000000000007,1,ESPN
0.75,0.8500000000000001,1,3.5,142.85067515594625,5,ESPN
0.75,0.8500000000000001,1,3.5,144.6994341166233,10,ESPN
0.75,0.8500000000000001,1,3.5,149.3105823670264,100,ESPN
0.75,0.8500000000000001,1,3.5,152.658104349898,1000,ESPN
0.75,0.8500000000000001,1,3.5,155.29824014656566,10000,ESPN
0.75,0.9,1,3.5,139.20000000000007,1,ESPN
0.75,0.9,1,3.5,144.22301004711483,5,ESPN
0.75,0.9,1,3.5,145.7479292781905,10,ESPN
0.75,0.9,1,3.5,149.66544206329104,100,ESPN
0.75,0.9,1,3.5,152.61780264283968,1000,ESPN
0.75,0.9,1,3.5,154.99653997207292,10000,ESPN
0.75,0.95,1,3.5,141.60000000000005,1,ESPN
0.75,0.95,1,3.5,145.1380743869163,5,ESPN
0.75,0.95,1,3.5,146.2269064066228,10,ESPN
0.75,0.95,1,3.5,149.31219280986744,100,ESPN
0.75,0.95,1,3.5,151.78417751954825,1000,ESPN
0.75,0.95,1,3.5,153.8467860517672,10000,ESPN
0.75,1,1,3.5,144.00000000000006,1,ESPN
0.75,1,1,3.5,144.00000000000006,5,ESPN
0.75,1,1,3.5,144.00000000000006,10,ESPN
0.75,1,1,3.5,144.00000000000006,100,ESPN
0.75,1,1,3.5,144.00000000000006,1000,ESPN
0.75,1,1,3.5,144.00000000000006,10000,ESPN
0.75,0.5,0.5,4.5,96.00000000000028,1,ESPN
0.75,0.5,0.5,4.5,122.18487280848112,5,ESPN
0.75,0.5,0.5,4.5,129.78978650035816,10,ESPN
0.75,0.5,0.5,4.5,145.93775181333615,100,ESPN
0.75,0.5,0.5,4.5,155.4459863392305,1000,ESPN
0.75,0.5,0.5,4.5,162.04613582059312,10000,ESPN
0.75,0.55,0.5,4.5,99.20000000000024,1,ESPN
0.75,0.55,0.5,4.5,125.34537327257055,5,ESPN
0.75,0.55,0.5,4.5,132.92397370122194,10,ESPN
