wp,n,k,p,q,r
0.0010020859519277864,10000,1000000,0.75,0.55,0.8
0.008271726543984689,100000,1000000,0.75,0.55,0.8
0.048625449505436645,1000000,1000000,0.75,0.55,0.8
0.18098743280304988,10000000,1000000,0.75,0.55,0.8
0.42872716482849393,100000000,1000000,0.75,0.55,0.8
1.658810308503744e-8,1,10000000,0.75,0.55,0.8
1.6587867630203497e-7,10,10000000,0.75,0.55,0.8
1.6585518194556916e-6,100,10000000,0.75,0.55,0.8
1.6562489466259487e-5,1000,10000000,0.75,0.55,0.8
1.6361300557400172e-4,10000,10000000,0.75,0.55,0.8
0.0015160839291930514,100000,10000000,0.75,0.55,0.8
0.011440542465141451,1000000,10000000,0.75,0.55,0.8
0.059783495910556414,10000000,10000000,0.75,0.55,0.8
0.20125354761309136,100000000,10000000,0.75,0.55,0.8
2.6861815753321767e-9,1,100000000,0.75,0.55,0.8
2.6861718197880613e-8,10,100000000,0.75,0.55,0.8
2.686074335538995e-7,100,100000000,0.75,0.55,0.8
2.6851064432929054e-6,1000,100000000,0.75,0.55,0.8
2.6759627737993618e-5,10000,100000000,0.75,0.55,0.8
2.6068578428077875e-4,100000,100000000,0.75,0.55,0.8
0.0022915825616931,1000000,100000000,0.75,0.55,0.8
0.015638146253532516,10000000,100000000,0.75,0.55,0.8
0.07292498032193949,100000000,100000000,0.75,0.55,0.8
0.13250668353052283,1,1,0.75,0.6000000000000001,0.8
0.5058263027252764,10,1,0.75,0.6000000000000001,0.8
0.8391256910250148,100,1,0.75,0.6000000000000001,0.8
0.9631574611840912,1000,1,0.75,0.6000000000000001,0.8
0.9931601174681454,10000,1,0.75,0.6000000000000001,0.8
0.9988973597470652,100000,1,0.75,0.6000000000000001,0.8
0.999839685560469,1000000,1,0.75,0.6000000000000001,0.8
0.999978474922247,10000000,1,0.75,0.6000000000000001,0.8
0.9999972913135444,100000000,1,0.75,0.6000000000000001,0.8
0.008443478659247352,1,10,0.75,0.6000000000000001,0.8
0.07256366947191499,10,10,0.75,0.6000000000000001,0.8
0.35396091382551875,100,10,0.75,0.6000000000000001,0.8
0.7457508429555438,1000,10,0.75,0.6000000000000001,0.8
0.939532466611843,10000,10,0.75,0.6000000000000001,0.8
0.9893580294427863,100000,10,0.75,0.6000000000000001,0.8
0.9984115743759299,1000000,10,0.75,0.6000000000000001,0.8
0.999785227677643,10000000,10,0.75,0.6000000000000001,0.8
0.9999729269444801,100000000,10,0.75,0.6000000000000001,0.8
7.154168683412116e-4,1,100,0.75,0.6000000000000001,0.8
0.007000737341387266,10,100,0.75,0.6000000000000001,0.8
0.0592276722667928,100,100,0.75,0.6000000000000001,0.8
0.2951879446939147,1000,100,0.75,0.6000000000000001,0.8
0.6821977707680231,10000,100,0.75,0.6000000000000001,0.8
0.917189628603506,100000,100,0.75,0.6000000000000001,0.8
0.9853196989740772,1000000,100,0.75,0.6000000000000001,0.8
0.9978968097399803,10000000,100,0.75,0.6000000000000001,0.8
0.9997306181862365,100000000,100,0.75,0.6000000000000001,0.8
8.027785334951726e-5,1,1000,0.75,0.6000000000000001,0.8
7.997481429853481e-4,10,1000,0.75,0.6000000000000001,0.8
0.007723945417856306,100,1000,0.75,0.6000000000000001,0.8
0.06158063259136206,1000,1000,0.75,0.6000000000000001,0.8
0.28512794675041736,10000,1000,0.75,0.6000000000000001,0.8
0.6547692097091012,100000,1000,0.75,0.6000000000000001,0.8
0.9020270977681799,1000000,1000,0.75,0.6000000000000001,0.8
0.9818423535495668,10000000,1000,0.75,0.6000000000000001,0.8
0.9974186612047033,100000000,1000,0.75,0.6000000000000001,0.8
1.0437331605744024e-5,1,10000,0.75,0.6000000000000001,0.8
1.0429628589519324e-4,10,10000,0.75,0.6000000000000001,0.8
0.0010354803448285187,100,10000,0.75,0.6000000000000001,0.8
0.009748561022870203,1000,10000,0.75,0.6000000000000001,0.8
0.0711628629204244,10000,10000,0.75,0.6000000000000001,0.8
0.29658167092684184,100000,10000,0.75,0.6000000000000001,0.8
0.6505190636089849,1000000,10000,0.75,0.6000000000000001,0.8
0.8947805228899403,10000000,10000,0.75,0.6000000000000001,0.8
0.9794703650801753,100000000,10000,0.75,0.6000000000000001,0.8
1.472301115206966e-6,1,100000,0.75,0.6000000000000001,0.8
1.472076449524118e-5,10,100000,0.75,0.6000000000000001,0.8
1.4698479780636986e-4,100,100000,0.75,0.6000000000000001,0.8
0.0014490711412901856,1000,100000,0.75,0.6000000000000001,0.8
0.013079408824124386,10000,100000,0.75,0.6000000000000001,0.8
0.08572513344099673,100000,100000,0.75,0.6000000000000001,0.8
0.31900923248537316,1000000,100000,0.75,0.6000000000000001,0.8
0.6593983750473277,10000000,100000,0.75,0.6000000000000001,0.8
0.8935943896278794,100000000,100000,0.75,0.6000000000000001,0.8
2.181014513165098e-7,1,1000000,0.75,0.6000000000000001,0.8
2.180943658792125e-6,10,1000000,0.75,0.6000000000000001,0.8
2.180236713953418e-5,100,1000000,0.75,0.6000000000000001,0.8
2.1733160506619804e-4,1000,1000000,0.75,0.6000000000000001,0.8
0.0021139237442246925,10000,1000000,0.75,0.6000000000000001,0.8
0.017949574469182404,100000,1000000,0.75,0.6000000000000001,0.8
0.10447784469480312,1000000,1000000,0.75,0.6000000000000001,0.8
0.34778918281334553,10000000,1000000,0.75,0.6000000000000001,0.8
0.6756879343654784,100000000,1000000,0.75,0.6000000000000001,0.8
3.332195409007857e-8,1,10000000,0.75,0.6000000000000001,0.8
3.332172023375991e-7,10,10000000,0.75,0.6000000000000001,0.8
3.331938311947737e-6,100,10000000,0.75,0.6000000000000001,0.8
3.32961543194511e-5,1000,10000000,0.75,0.6000000000000001,0.8
3.307568854453122e-4,10000,10000000,0.75,0.6000000000000001,0.8
0.0031426641560891267,100000,10000000,0.75,0.6000000000000001,0.8
0.024656106110680896,1000000,10000000,0.75,0.6000000000000001,0.8
0.1270074789998953,10000000,10000000,0.75,0.6000000000000001,0.8
0.38047698411903313,100000000,10000000,0.75,0.6000000000000001,0.8
5.195427178402117e-9,1,100000000,0.75,0.6000000000000001,0.8
5.195419254219904e-8,10,100000000,0.75,0.6000000000000001,0.8
5.195340021000046e-7,100,100000000,0.75,0.6000000000000001,0.8
5.194549037778879e-6,1000,100000000,0.75,0.6000000000000001,0.8
5.186764224592927e-5,10000,100000000,0.75,0.6000000000000001,0.8
5.117340822184717e-4,100000,100000000,0.75,0.6000000000000001,0.8
0.004687393758799303,1000000,100000000,0.75,0.6000000000000001,0.8
0.03349040539825322,10000000,100000000,0.75,0.6000000000000001,0.8
0.15291040856125787,100000000,100000000,0.75,0.6000000000000001,0.8
0.20097279293395376,1,1,0.75,0.65,0.8
0.644706266354887,10,1,0.75,0.65,0.8
0.9179474191214173,100,1,0.75,0.65,0.8
0.9865530950102945,1000,1,0.75,0.65,0.8
0.9981676950034282,10000,1,0.75,0.65,0.8
0.9997781015451078,100000,1,0.75,0.65,0.8
0.999975271690768,1000000,1,0.75,0.65,0.8
0.9999974099753688,10000000,1,0.75,0.65,0.8
0.9999997414529743,100000000,1,0.75,0.65,0.8
0.01680953376783407,1,10,0.75,0.65,0.8
0.13668680668428243,10,10,0.75,0.65,0.8
0.5414980117220426,100,10,0.75,0.65,0.8
0.8856309471578167,1000,10,0.75,0.65,0.8
0.9823190711421017,10000,10,0.75,0.65,0.8
0.9977961864898601,100000,10,0.75,0.65,0.8
0.9997530168233071,1000000,10,0.75,0.65,0.8
0.999974105000469,10000000,10,0.75,0.65,0.8
0.9999974146132552,100000000,10,0.75,0.65,0.8
0.0015450437284792056,1,100,0.75,0.65,0.8
0.015033880971488611,10,100,0.75,0.65,0.8
0.12126542954501109,100,100,0.75,0.65,0.8
0.4968343374661907,1000,100,0.75,0.65,0.8
0.8644796083127158,10000,100,0.75,0.65,0.8
0.9792882859878158,100000,100,0.75,0.65,0.8
0.9975591464978242,1000000,100,0.75,0.65,0.8
0.999741570544256,10000000,100,0.75,0.65,0.8
0.9999741544695712,100000000,100,0.75,0.65,0.8
1.7582630582985753e-4,1,1000,0.75,0.65,0.8
0.0017510201199484805,10,1000,0.75,0.65,0.8
0.016843164370995287,100,1000,0.75,0.65,0.8
0.1285618218147394,1000,1000,0.75,0.65,0.8
0.49435369217674796,10000,1000,0.75,0.65,0.8
0.8570895612915114,100000,1000,0.75,0.65,0.8
0.9778341113137314,1000000,1000,0.75,0.65,0.8
0.9974641892076805,10000000,1000,0.75,0.65,0.8
0.9997423646034349,100000000,1000,0.75,0.65,0.8
2.2550997767109287e-5,1,10000,0.75,0.65,0.8
2.2535465143309327e-4,10,10000,0.75,0.65,0.8
0.0022382918444164355,100,10000,0.75,0.65,0.8
0.021069464216801562,1000,10000,0.75,0.65,0.8
0.1477037819592886,10000,10000,0.75,0.65,0.8
0.5137315118953786,100000,10000,0.75,0.65,0.8
0.859828770082807,1000000,10000,0.75,0.65,0.8
0.9778293295591594,10000000,10000,0.75,0.65,0.8
0.9974954744718455,100000000,10000,0.75,0.65,0.8
3.0916226484605832e-6,1,100000,0.75,0.65,0.8
3.091247807007503e-5,10,100000,0.75,0.65,0.8
3.0875141225867415e-4,100,100000,0.75,0.65,0.8
0.003051534402258268,1000,100000,0.75,0.65,0.8
0.027743541262957274,10000,100000,0.75,0.65,0.8
0.17492539052385542,100000,100000,0.75,0.65,0.8
0.5441289372068521,1000000,100000,0.75,0.65,0.8
0.8685622396250551,10000000,100000,0.75,0.65,0.8
0.978896562527007,100000000,100000,0.75,0.65,0.8
4.4097741641277564e-7,1,1000000,0.75,0.65,0.8
4.409677481091443e-6,10,1000000,0.75,0.65,0.8
4.408711482084961e-5,100,1000000,0.75,0.65,0.8
4.3991327944052557e-4,1000,1000000,0.75,0.65,0.8
0.00431016251036193,10000,1000000,0.75,0.65,0.8
0.037254619486281164,100000,1000000,0.75,0.65,0.8
0.20845203364363668,1000000,1000000,0.75,0.65,0.8
0.5799204336140326,10000000,1000000,0.75,0.65,0.8
0.880341340457827,100000000,1000000,0.75,0.65,0.8
6.446976508755339e-8,1,10000000,0.75,0.65,0.8
6.446950614962861e-7,10,10000000,0.75,0.65,0.8
6.446691725708425e-6,100,10000000,0.75,0.65,0.8
6.444107670876365e-5,1000,10000000,0.75,0.65,0.8
6.41872625274919e-4,10000,10000000,0.75,0.65,0.8
0.0061976705228773575,100000,10000000,0.75,0.65,0.8
0.05008480689532872,1000000,10000000,0.75,0.65,0.8
0.2470806387933071,10000000,10000000,0.75,0.65,0.8
0.6178992257450269,100000000,10000000,0.75,0.65,0.8
9.577178212422938e-9,1,100000000,0.75,0.65,0.8
9.577171121584507e-8,10,100000000,0.75,0.65,0.8
9.577100218853222e-7,100,100000000,0.75,0.65,0.8
9.576391476666647e-6,1000,100000000,0.75,0.65,0.8
9.569332493627642e-5,10000,100000000,0.75,0.65,0.8
9.501280644325469e-4,100000,100000000,0.75,0.65,0.8
0.008964486161410722,1000000,100000000,0.75,0.65,0.8
0.06665848179923316,10000000,100000000,0.75,0.65,0.8
0.2896201588735633,100000000,100000000,0.75,0.65,0.8
0.293073202440456,1,1,0.75,0.7000000000000001,0.8
0.7698247974638593,10,1,0.75,0.7000000000000001,0.8
0.9629010473370602,100,1,0.75,0.7000000000000001,0.8
0.9955333920300561,1000,1,0.75,0.7000000000000001,0.8
0.9995309159318858,10000,1,0.75,0.7000000000000001,0.8
0.9999545820911313,100000,1,0.75,0.7000000000000001,0.8
0.9999958338923511,1000000,1,0.75,0.7000000000000001,0.8
0.9999996320359099,10000000,1,0.75,0.7000000000000001,0.8
0.9999999683770787,100000000,1,0.75,0.7000000000000001,0.8
0.032894899246565135,1,10,0.75,0.7000000000000001,0.8
0.24318782038939246,10,10,0.75,0.7000000000000001,0.8
0.7288837024938573,100,10,0.75,0.7000000000000001,0.8
0.9577425100694222,1000,10,0.75,0.7000000000000001,0.8
0.9953461717242642,10000,10,0.75,0.7000000000000001,0.8
0.9995462857505004,100000,10,0.75,0.7000000000000001,0.8
0.9999583441207244,1000000,10,0.75,0.7000000000000001,0.8
0.9999963204127186,10000000,10,0.75,0.7000000000000001,0.8
0.9999996837713074,100000000,10,0.75,0.7000000000000001,0.8
0.003326201385264587,1,100,0.75,0.7000000000000001,0.8
0.031971082905106626,10,100,0.75,0.7000000000000001,0.8
0.23489948048765444,100,100,0.75,0.7000000000000001,0.8
0.7169265259429084,1000,100,0.75,0.7000000000000001,0.8
0.95674392353086,10000,100,0.75,0.7000000000000001,0.8
0.9955083886469662,100000,100,0.75,0.7000000000000001,0.8
0.9995839592631187,1000000,100,0.75,0.7000000000000001,0.8
0.9999632094868184,10000000,100,0.75,0.7000000000000001,0.8
0.9999968377651388,100000000,100,0.75,0.7000000000000001,0.8
3.837263895356556e-4,1,1000,0.75,0.7000000000000001,0.8
0.0038168686543865868,10,1000,0.75,0.7000000000000001,0.8
0.036282775630298414,100,1000,0.75,0.7000000000000001,0.8
0.25251223868493533,1000,1000,0.75,0.7000000000000001,0.8
0.7271580739546795,10000,1000,0.75,0.7000000000000001,0.8
0.9589058398530598,100000,1000,0.75,0.7000000000000001,0.8
0.9958898241932043,1000000,1000,0.75,0.7000000000000001,0.8
0.9996326283232267,10000000,1000,0.75,0.7000000000000001,0.8
0.9999683828545562,100000000,1000,0.75,0.7000000000000001,0.8
4.8188767994009696e-5,1,10000,0.75,0.7000000000000001,0.8
4.8151620266281413e-4,10,10000,0.75,0.7000000000000001,0.8
0.004778510033875712,100,10000,0.75,0.7000000000000001,0.8
0.044536465906474185,1000,10000,0.75,0.7000000000000001,0.8
0.2849605649566398,10000,10000,0.75,0.7000000000000001,0.8
0.7492279576690735,100000,10000,0.75,0.7000000000000001,0.8
0.9628649255561653,1000000,10000,0.75,0.7000000000000001,0.8
0.9963773424558585,10000000,10000,0.75,0.7000000000000001,0.8
0.9996843454254526,100000000,10000,0.75,0.7000000000000001,0.8
6.3497723690134905e-6,1,100000,0.75,0.7000000000000001,0.8
6.349033213194546e-5,10,100000,0.75,0.7000000000000001,0.8
6.341658616174739e-4,100,100000,0.75,0.7000000000000001,0.8
0.006269547999772395,1000,100000,0.75,0.7000000000000001,0.8
0.05671287689594823,10000,100000,0.75,0.7000000000000001,0.8
0.3268233664624267,100000,100000,0.75,0.7000000000000001,0.8
0.7763169667418826,1000000,100000,0.75,0.7000000000000001,0.8
0.9675621424490598,10000000,100000,0.75,0.7000000000000001,0.8
0.9968921635618304,100000000,100000,0.75,0.7000000000000001,0.8
8.608122266394432e-7,1,1000000,0.75,0.7000000000000001,0.8
8.607967610474198e-6,10,1000000,0.75,0.7000000000000001,0.8
8.606421662027559e-5,100,1000000,0.75,0.7000000000000001,0.8
8.591022832337938e-4,1000,1000000,0.75,0.7000000000000001,0.8
0.008442712946424737,10000,1000000,0.75,0.7000000000000001,0.8
0.07323036633036552,100000,1000000,0.75,0.7000000000000001,0.8
0.3748545955085653,1000000,1000000,0.75,0.7000000000000001,0.8
0.8045470476466428,10000000,1000000,0.75,0.7000000000000001,0.8
0.9723284670565022,100000000,1000000,0.75,0.7000000000000001,0.8
1.1877020392322265e-7,1,10000000,0.75,0.7000000000000001,0.8
1.187698712833533e-6,10,10000000,0.75,0.7000000000000001,0.8
1.1876654510850273e-5,100,10000000,0.75,0.7000000000000001,0.8
1.1873330599256256e-4,1000,10000000,0.75,0.7000000000000001,0.8
0.0011840314832951575,10000,10000000,0.75,0.7000000000000001,0.8
0.011530055994405913,100000,10000000,0.75,0.7000000000000001,0.8
0.09461631978199536,1000000,10000000,0.75,0.7000000000000001,0.8
0.42665221680894755,10000000,10000000,0.75,0.7000000000000001,0.8
0.8317951887714993,100000000,10000000,0.75,0.7000000000000001,0.8
1.6576809002173234e-8,1,100000000,0.75,0.7000000000000001,0.8
1.6576801714787002e-7,10,100000000,0.75,0.7000000000000001,0.8
1.657672883460925e-6,100,100000000,0.75,0.7000000000000001,0.8
1.657600012527028e-5,1000,100000000,0.75,0.7000000000000001,0.8
1.6568721503524872e-4,10000,100000000,0.75,0.7000000000000001,0.8
0.0016496762684271478,100000,100000000,0.75,0.7000000000000001,0.8
0.0158455239112103,1000000,100000000,0.75,0.7000000000000001,0.8
0.12122807961534927,10000000,100000000,0.75,0.7000000000000001,0.8
0.48020130564610736,100000000,100000000,0.75,0.7000000000000001,0.8
0.4091930916886168,1,1,0.75,0.75,0.8
0.8665047840542245,10,1,0.75,0.75,0.8
0.9844745218896767,100,1,0.75,0.75,0.8
0.9985066604242592,1000,1,0.75,0.75,0.8
0.9998656435500255,10000,1,0.75,0.75,0.8
0.9999883141797334,100000,1,0.75,0.75,0.8
0.999999003555091,1000000,1,0.75,0.75,0.8
0.9999999160577164,10000000,1,0.75,0.75,0.8
0.9999999929823788,100000000,1,0.75,0.75,0.8
0.06304949147284661,1,10,0.75,0.75,0.8
0.3977864989181829,10,10,0.75,0.75,0.8
0.8655981964665029,100,10,0.75,0.75,0.8
0.9853156700421867,1000,10,0.75,0.75,0.8
0.9986587502461263,10000,10,0.75,0.75,0.8
0.9998831615060361,100000,10,0.75,0.75,0.8
0.9999900357112234,1000000,10,0.75,0.75,0.8
0.9999991605784323,10000000,10,0.75,0.75,0.8
0.9999999298238001,100000000,10,0.75,0.75,0.8
0.007146871427980001,1,100,0.75,0.75,0.8
0.06688748897360862,10,100,0.75,0.75,0.8
0.41180240319915384,100,100,0.75,0.75,0.8
0.8736943020162092,1000,100,0.75,0.75,0.8
0.986813500798405,10000,100,0.75,0.75,0.8
0.9988335807916834,100000,100,0.75,0.75,0.8
0.9999003731392724,1000000,100,0.75,0.75,0.8
0.9999916059111371,10000000,100,0.75,0.75,0.8
0.9999992982389856,100000000,100,0.75,0.75,0.8
8.354423737872559e-4,1,1000,0.75,0.75,0.8
0.008284727726866817,10,1000,0.75,0.75,0.8
0.07652298559035152,100,1000,0.75,0.75,0.8
0.4430065959161237,1000,1000,0.75,0.75,0.8
0.8864741837006384,10000,1000,0.75,0.75,0.8
0.9885274119655955,100000,1000,0.75,0.75,0.8
0.9990053297371859,1000000,1000,0.75,0.75,0.8
0.9999160717894221,10000000,1000,0.75,0.75,0.8
0.9999929824884165,100000000,1000,0.75,0.75,0.8
1.0162703103486807e-4,1,10000,0.75,0.75,0.8
0.0010151713818283043,10,10000,0.75,0.75,0.8
0.010043324214403564,100,10000,0.75,0.75,0.8
0.09089341296054003,1000,10000,0.75,0.75,0.8
0.4834860854907711,10000,10000,0.75,0.75,0.8
0.9006784687910383,100000,10000,0.75,0.75,0.8
0.9902089330979497,1000000,10000,0.75,0.75,0.8
0.9991619821782943,10000000,10000,0.75,0.75,0.8
0.9999298347377394,100000000,10000,0.75,0.75,0.8
1.2666563835219852e-5,1,100000,0.75,0.75,0.8
1.2664754589155122e-4,10,100000,0.75,0.75,0.8
0.0012646696745088133,100,100000,0.75,0.75,0.8
0.012469502810956094,1000,100000,0.75,0.75,0.8
0.10974611502369216,10000,100000,0.75,0.75,0.8
0.528411768674578,100000,100000,0.75,0.75,0.8
0.9145513012058055,1000000,100000,0.75,0.75,0.8
0.9917428705998741,10000000,100000,0.75,0.75,0.8
0.9992993299864902,100000000,100000,0.75,0.75,0.8
1.6020225446568161e-6,1,1000000,0.75,0.75,0.8
1.6019919333270776e-5,10,1000000,0.75,0.75,0.8
1.6016859016955944e-4,100,1000000,0.75,0.75,0.8
0.0015986337249471669,1000,1000000,0.75,0.75,0.8
0.015689002199574646,10000,1000000,0.75,0.75,0.8
0.13316510084159583,100000,1000000,0.75,0.75,0.8
0.5747852126678346,1000000,1000000,0.75,0.75,0.8
0.9272779679550123,10000000,1000000,0.75,0.75,0.8
0.9930889296913676,100000000,1000000,0.75,0.75,0.8
2.0459938149608718e-7,1,10000000,0.75,0.75,0.8
2.045988556898077e-6,10,10000000,0.75,0.75,0.8
2.0459359782493306e-5,100,10000000,0.75,0.75,0.8
2.0454103871904095e-4,1000,10000000,0.75,0.75,0.8
0.0020401739296410466,10000,10000000,0.75,0.75,0.8
0.019896677140480403,100000,10000000,0.75,0.75,0.8
0.16138031068404932,1000000,10000000,0.75,0.75,0.8
0.620563378895022,10000000,10000000,0.75,0.75,0.8
0.938563787304332,100000000,10000000,0.75,0.75,0.8
2.632166630541619e-8,1,100000000,0.75,0.75,0.8
2.6321657127414587e-7,10,100000000,0.75,0.75,0.8
2.6321565349615874e-6,100,100000000,0.75,0.75,0.8
2.6320647618968095e-5,1000,100000000,0.75,0.75,0.8
2.631147504665823e-4,10000,100000000,0.75,0.75,0.8
0.0026220219793750693,100000,100000000,0.75,0.75,0.8
0.02535184945479297,1000000,100000000,0.75,0.75,0.8
0.19433998136254846,10000000,100000000,0.75,0.75,0.8
0.6645512887932887,100000000,100000000,0.75,0.75,0.8
0.5444385026450389,1,1,0.75,0.8,0.8
0.9299575627898528,10,1,0.75,0.8,0.8
0.9934425890060075,100,1,0.75,0.8,0.8
0.9994128911142801,1000,1,0.75,0.8,0.8
0.999946838045674,10000,1,0.75,0.8,0.8
0.999995133411047,100000,1,0.75,0.8,0.8
0.9999995512522348,1000000,1,0.75,0.8,0.8
0.9999999584146992,10000000,1,0.75,0.8,0.8
0.9999999961342435,100000000,1,0.75,0.8,0.8
0.11770504642080236,1,10,0.75,0.8,0.8
0.580591032183,10,10,0.75,0.8,0.8
0.9384729798496254,100,10,0.75,0.8,0.8
0.9941646323431576,1000,10,0.75,0.8,0.8
0.999468687163853,10000,10,0.75,0.8,0.8
0.999951336796969,100000,10,0.75,0.8,0.8
0.9999955125462858,1000000,10,0.75,0.8,0.8
0.9999995841472047,10000000,10,0.75,0.8,0.8
0.9999999613424327,100000000,10,0.75,0.8,0.8
0.015350644444450997,1,100,0.75,0.8,0.8
0.13522140164242588,10,100,0.75,0.8,0.8
0.6152359736498944,100,100,0.75,0.8,0.8
0.9449740750852893,1000,100,0.75,0.8,0.8
0.9947173251139578,10000,100,0.75,0.8,0.8
0.9995136364319283,100000,100,0.75,0.8,0.8
0.9999551278567936,1000000,100,0.75,0.8,0.8
0.9999958414935523,10000000,100,0.75,0.8,0.8
0.9999996134245202,100000000,100,0.75,0.8,0.8
0.0018173157333765378,1,1000,0.75,0.8,0.8
0.017875530682345795,10,1000,0.75,0.8,0.8
0.15367715444687663,100,1000,0.75,0.8,0.8
0.6446133378524619,1000,1000,0.75,0.8,0.8
0.9500169704811502,10000,1000,0.75,0.8,0.8
0.9951630243238241,100000,1000,0.75,0.8,0.8
0.999551517796092,1000000,1000,0.75,0.8,0.8
0.9999584170860726,10000000,1000,0.75,0.8,0.8
0.9999961342648277,100000000,1000,0.75,0.8,0.8
2.1067097619108214e-4,1,10000,0.75,0.8,0.8
0.002102466688018715,10,10000,0.75,0.8,0.8
0.020610052115383838,100,10000,0.75,0.8,0.8
0.17243456563035453,1000,10000,0.75,0.8,0.8
0.6695604509978165,10000,10000,0.75,0.8,0.8
0.9541232732451341,100000,10000,0.75,0.8,0.8
0.9955389368441295,1000000,10000,0.75,0.8,0.8
0.9995843857697444,10000000,10000,0.75,0.8,0.8
0.9999613446108259,100000000,10000,0.75,0.8,0.8
2.4240244561892457e-5,1,100000,0.75,0.8,0.8
2.42343559861208e-4,10,100000,0.75,0.8,0.8
0.0024175640293514276,100,100000,0.75,0.8,0.8
0.02360498273032411,1000,100000,0.75,0.8,0.8
0.19162926458189375,10000,100000,0.75,0.8,0.8
0.6913505848584819,100000,100000,0.75,0.8,0.8
0.9576128927196739,1000000,100000,0.75,0.8,0.8
0.9958652035133402,10000000,100000,0.75,0.8,0.8
0.9996136422326726,100000000,100000,0.75,0.8,0.8
2.782016639989035e-6,1,1000000,0.75,0.8,0.8
2.7819353719868275e-5,10,1000000,0.75,0.8,0.8
2.781122982652667e-4,100,1000000,0.75,0.8,0.8
0.0027730280472021045,1000,1000000,0.75,0.8,0.8
0.026948673928149865,10000,1000000,0.75,0.8,0.8
0.21153511947362358,100000,1000000,0.75,0.8,0.8
