n,k,p,q,r,wp
10,100000,0.75,0.05,0.6000000000000001,2.308664370787028e-11
10,1000000,0.75,0.05,0.6000000000000001,2.220852390877326e-10
10,10000000,0.75,0.05,0.6000000000000001,2.220451045253924e-9
10,100000000,0.75,0.05,0.6000000000000001,2.2204463490105297e-8
100,1,0.75,0.05,0.6000000000000001,0.01469829435293501
100,10,0.75,0.05,0.6000000000000001,3.870508425596331e-5
100,100,0.75,0.05,0.6000000000000001,3.116968000371756e-7
100,1000,0.75,0.05,0.6000000000000001,5.905322675303637e-9
100,10000,0.75,0.05,0.6000000000000001,1.7595647161527947e-10
100,100000,0.75,0.05,0.6000000000000001,2.8869462376235333e-11
100,1000000,0.75,0.05,0.6000000000000001,2.2237545138636958e-10
100,10000000,0.75,0.05,0.6000000000000001,2.2204946770187912e-9
100,100000000,0.75,0.05,0.6000000000000001,2.2204494243283083e-8
1000,1,0.75,0.05,0.6000000000000001,0.02855085335277418
1000,10,0.75,0.05,0.6000000000000001,1.3181953370489108e-4
1000,100,0.75,0.05,0.6000000000000001,1.3794233302277803e-6
1000,1000,0.75,0.05,0.6000000000000001,3.04659447669664e-8
1000,10000,0.75,0.05,0.6000000000000001,9.987979332493067e-10
1000,100000,0.75,0.05,0.6000000000000001,6.390554752044864e-11
1000,1000000,0.75,0.05,0.6000000000000001,2.2438428892712634e-10
1000,10000000,0.75,0.05,0.6000000000000001,2.220887918014114e-9
1000,100000000,0.75,0.05,0.6000000000000001,2.2204799443592552e-8
10000,1,0.75,0.05,0.6000000000000001,0.04900862133041073
10000,10,0.75,0.05,0.6000000000000001,3.770000827307829e-4
10000,100,0.75,0.05,0.6000000000000001,5.112799431383763e-6
10000,1000,0.75,0.05,0.6000000000000001,1.3183386837756217e-7
10000,10000,0.75,0.05,0.6000000000000001,4.835163380789709e-9
10000,100000,0.75,0.05,0.6000000000000001,2.442862578888594e-10
10000,1000000,0.75,0.05,0.6000000000000001,2.3699353590700406e-10
10000,10000000,0.75,0.05,0.6000000000000001,2.2244320829756248e-9
10000,100000000,0.75,0.05,0.6000000000000001,2.2207832350851223e-8
100000,1,0.75,0.05,0.6000000000000001,0.07708052048043113
100000,10,0.75,0.05,0.6000000000000001,9.471120423428792e-4
100000,100,0.75,0.05,0.6000000000000001,1.6480605266266934e-5
100000,1000,0.75,0.05,0.6000000000000001,4.976670868739319e-7
100000,10000,0.75,0.05,0.6000000000000001,2.048634029083729e-8
100000,100000,0.75,0.05,0.6000000000000001,1.069394017783054e-9
100000,1000000,0.75,0.05,0.6000000000000001,3.137450299561806e-10
100000,10000000,0.75,0.05,0.6000000000000001,2.257268150174241e-9
100000,100000000,0.75,0.05,0.6000000000000001,2.223801176537421e-8
1000000,1,0.75,0.05,0.6000000000000001,0.11333426772146582
1000000,10,0.75,0.05,0.6000000000000001,0.00214115593533059
1000000,100,0.75,0.05,0.6000000000000001,4.7509013031743486e-5
1000000,1000,0.75,0.05,0.6000000000000001,1.676503815217778e-6
1000000,10000,0.75,0.05,0.6000000000000001,7.789994005413804e-8
1000000,100000,0.75,0.05,0.6000000000000001,4.579244206048827e-9
1000000,1000000,0.75,0.05,0.6000000000000001,8.144490637462808e-10
1000000,10000000,0.75,0.05,0.6000000000000001,2.570794688239175e-9
1000000,100000000,0.75,0.05,0.6000000000000001,2.2538807264993466e-8
10000000,1,0.75,0.05,0.6000000000000001,0.15783548391179547
10000000,10,0.75,0.05,0.6000000000000001,0.00443836115558871
10000000,100,0.75,0.05,0.6000000000000001,1.2495083860686318e-4
10000000,1000,0.75,0.05,0.6000000000000001,5.12093238536071e-6
10000000,10000,0.75,0.05,0.6000000000000001,2.7003331737329717e-7
10000000,100000,0.75,0.05,0.6000000000000001,1.937078697444861e-8
10000000,1000000,0.75,0.05,0.6000000000000001,4.600547720556847e-9
10000000,10000000,0.75,0.05,0.6000000000000001,5.62887025878922e-9
10000000,100000000,0.75,0.05,0.6000000000000001,2.5541049830657417e-8
100000000,1,0.75,0.05,0.6000000000000001,0.2101044182285815
100000000,10,0.75,0.05,0.6000000000000001,0.00854995115661827
100000000,100,0.75,0.05,0.6000000000000001,3.028835451805989e-4
100000000,1000,0.75,0.05,0.6000000000000001,1.440397730445575e-5
100000000,10000,0.75,0.05,0.6000000000000001,8.729271451235476e-7
100000000,100000,0.75,0.05,0.6000000000000001,8.887460212214648e-8
100000000,1000000,0.75,0.05,0.6000000000000001,3.747380239449427e-8
100000000,10000000,0.75,0.05,0.6000000000000001,3.5843887968844974e-8
100000000,100000000,0.75,0.05,0.6000000000000001,5.553581428063836e-8
1,1,0.75,0.1,0.6000000000000001,0.00425611944508619
1,10,0.75,0.1,0.6000000000000001,6.074724589577585e-6
1,100,0.75,0.1,0.6000000000000001,4.127540009779551e-8
1,1000,0.75,0.1,0.6000000000000001,7.344055363844858e-10
1,10000,0.75,0.1,0.6000000000000001,2.323552461547251e-11
1,100000,0.75,0.1,0.6000000000000001,2.299826995511012e-11
1,1000000,0.75,0.1,0.6000000000000001,2.2208068717333163e-10
1,10000000,0.75,0.1,0.6000000000000001,2.220447936629455e-9
1,100000000,0.75,0.1,0.6000000000000001,2.2204460381480828e-08
10,1,0.75,0.1,0.6000000000000001,0.01776565653399608
10,10,0.75,0.1,0.6000000000000001,4.796057249678576e-5
10,100,0.75,0.1,0.6000000000000001,3.7598527691251604e-7
10,1000,0.75,0.1,0.6000000000000001,7.01391078550273e-9
10,10000,0.75,0.1,0.6000000000000001,2.072733096269985e-10
10,100000,0.75,0.1,0.6000000000000001,3.003530757439421e-11
10,1000000,0.75,0.1,0.6000000000000001,2.2240453922961478e-10
10,10000000,0.75,0.1,0.6000000000000001,2.220466699398571e-9
10,100000000,0.75,0.1,0.6000000000000001,2.2204463379082995e-8
100,1,0.75,0.1,0.6000000000000001,0.04700308480677839
100,10,0.75,0.1,0.6000000000000001,2.720953915646973e-4
100,100,0.75,0.1,0.6000000000000001,2.8105824259050394e-6
100,1000,0.75,0.1,0.6000000000000001,5.9181404776786906e-8
100,10000,0.75,0.1,0.6000000000000001,1.8488196529276022e-9
100,100000,0.75,0.1,0.6000000000000001,9.552036939197706e-11
100,1000000,0.75,0.1,0.6000000000000001,2.2550072920068942e-10
100,10000000,0.75,0.1,0.6000000000000001,2.220649331086122e-9
100,100000000,0.75,0.1,0.6000000000000001,2.2204492799993147e-8
1000,1,0.75,0.1,0.6000000000000001,0.09476117496653202
1000,10,0.75,0.1,0.6000000000000001,0.00112853402222334
1000,100,0.75,0.1,0.6000000000000001,1.635540167521654e-5
1000,1000,0.75,0.1,0.6000000000000001,4.114129986687587e-7
1000,10000,0.75,0.1,0.6000000000000001,1.4350248656036513e-8
1000,100000,0.75,0.1,0.6000000000000001,6.354285986276408e-10
1000,1000000,0.75,0.1,0.6000000000000001,2.5262325564767707e-10
1000,10000000,0.75,0.1,0.6000000000000001,2.2223247686525838e-9
1000,100000000,0.75,0.1,0.6000000000000001,2.2204781791046457e-8
10000,1,0.75,0.1,0.6000000000000001,0.16114782205651224
10000,10,0.75,0.1,0.6000000000000001,0.00366346927221139
10000,100,0.75,0.1,0.6000000000000001,7.558479922087358e-5
10000,1000,0.75,0.1,0.6000000000000001,2.3344247637169246e-6
10000,10000,0.75,0.1,0.6000000000000001,9.373514442412301e-8
10000,100000,0.75,0.1,0.6000000000000001,4.459794422650987e-9
10000,1000000,0.75,0.1,0.6000000000000001,4.6015125043652455e-10
10000,10000000,0.75,0.1,0.6000000000000001,2.2364348151171502e-9
10000,100000000,0.75,0.1,0.6000000000000001,2.2207551353403687e-8
100000,1,0.75,0.1,0.6000000000000001,0.24359948150538135
100000,10,0.75,0.1,0.6000000000000001,0.00982757680433854
100000,100,0.75,0.1,0.6000000000000001,2.8748686228374787e-4
100000,1000,0.75,0.1,0.6000000000000001,1.101389617463866e-5
100000,10000,0.75,0.1,0.6000000000000001,5.150759635474955e-7
100000,100000,0.75,0.1,0.6000000000000001,2.7605361663241013e-8
100000,1000000,0.75,0.1,0.6000000000000001,1.8378071287017406e-9
100000,10000000,0.75,0.1,0.6000000000000001,2.344820004829273e-9
100000,100000000,0.75,0.1,0.6000000000000001,2.2233434426865983e-8
1000000,1,0.75,0.1,0.6000000000000001,0.33738211828515574
1000000,10,0.75,0.1,0.6000000000000001,0.02261530065803896
1000000,100,0.75,0.1,0.6000000000000001,9.282200216969017e-4
1000000,1000,0.75,0.1,0.6000000000000001,4.418764134028752e-5
1000000,10000,0.75,0.1,0.6000000000000001,2.4178525385165628e-06
1000000,100000,0.75,0.1,0.6000000000000001,1.4692969985130588e-7
1000000,1000000,0.75,0.1,0.6000000000000001,9.953732948986271e-9
1000000,10000000,0.75,0.1,0.6000000000000001,3.102216039607697e-9
1000000,100000000,0.75,0.1,0.6000000000000001,2.2472559813024873e-8
10000000,1,0.75,0.1,0.6000000000000001,0.4365612352530418
10000000,10,0.75,0.1,0.6000000000000001,0.04582379118045987
10000000,100,0.75,0.1,0.6000000000000001,0.0026050881715397
10000000,1000,0.75,0.1,0.6000000000000001,1.5398229742968894e-4
10000000,10000,0.75,0.1,0.6000000000000001,9.919975991312668e-6
10000000,100000,0.75,0.1,0.6000000000000001,6.817365068023662e-7
10000000,1000000,0.75,0.1,0.6000000000000001,5.2483645207601626e-8
10000000,10000000,0.75,0.1,0.6000000000000001,8.132079010181315e-9
10000000,100000000,0.75,0.1,0.6000000000000001,2.4707507817467445e-8
100000000,1,0.75,0.1,0.6000000000000001,0.5350894219911904
100000000,10,0.75,0.1,0.6000000000000001,0.08332894945205105
100000000,100,0.75,0.1,0.6000000000000001,0.00647288152229386
100000000,1000,0.75,0.1,0.6000000000000001,4.741946047541745e-4
100000000,10000,0.75,0.1,0.6000000000000001,3.602251797063527e-5
100000000,100000,0.75,0.1,0.6000000000000001,2.8357674526358068e-6
100000000,1000000,0.75,0.1,0.6000000000000001,2.5218675703264637e-7
100000000,10000000,0.75,0.1,0.6000000000000001,4.2971924352208646e-8
100000000,100000000,0.75,0.1,0.6000000000000001,4.601343706056583e-8
1,1,0.75,0.15000000000000002,0.6000000000000001,0.00905855848292025
1,10,0.75,0.15000000000000002,0.6000000000000001,2.3448641154666383e-5
1,100,0.75,0.15000000000000002,0.6000000000000001,2.104037652994606e-7
1,1000,0.75,0.15000000000000002,0.6000000000000001,4.417959331703969e-9
1,10000,0.75,0.15000000000000002,0.6000000000000001,1.4490064703664984e-10
1,100000,0.75,0.15000000000000002,0.6000000000000001,2.8140489938266455e-11
1,1000000,0.75,0.15000000000000002,0.6000000000000001,2.2233703766971755e-10
1,10000000,0.75,0.15000000000000002,0.6000000000000001,2.220462369528775e-9
1,100000000,0.75,0.15000000000000002,0.6000000000000001,2.2204461269659248e-8
10,1,0.75,0.15000000000000002,0.6000000000000001,0.04116478162058312
10,10,0.75,0.15000000000000002,0.6000000000000001,2.0309435496268513e-4
10,100,0.75,0.15000000000000002,0.6000000000000001,2.026840553948084e-6
10,1000,0.75,0.15000000000000002,0.6000000000000001,4.361546035447361e-8
10,10000,0.75,0.15000000000000002,0.6000000000000001,1.4219453392527726e-9
10,100000,0.75,0.15000000000000002,0.6000000000000001,8.144485086347686e-11
10,1000000,0.75,0.15000000000000002,0.6000000000000001,2.2496859930498656e-10
10,10000000,0.75,0.15000000000000002,0.6000000000000001,2.2206109173694703e-9
10,100000000,0.75,0.15000000000000002,0.6000000000000001,2.2204472260867192e-8
100,1,0.75,0.15000000000000002,0.6000000000000001,0.11062162799272046
100,10,0.75,0.15000000000000002,0.6000000000000001,0.00130668843378156
100,100,0.75,0.15000000000000002,0.6000000000000001,1.7222566963348562e-5
100,1000,0.75,0.15000000000000002,0.6000000000000001,4.070029036018497e-7
100,10000,0.75,0.15000000000000002,0.6000000000000001,1.3763117090448418e-8
100,100000,0.75,0.15000000000000002,0.6000000000000001,6.060896229342916e-10
100,1000000,0.75,0.15000000000000002,0.6000000000000001,2.5109081480678697e-10
100,10000000,0.75,0.15000000000000002,0.6000000000000001,2.2220918438620174e-9
100,100000000,0.75,0.15000000000000002,0.6000000000000001,2.220458183987972e-8
1000,1,0.75,0.15000000000000002,0.6000000000000001,0.21481968642764937
1000,10,0.75,0.15000000000000002,0.6000000000000001,0.00589466861153353
1000,100,0.75,0.15000000000000002,0.6000000000000001,1.1630158391295886e-4
1000,1000,0.75,0.15000000000000002,0.6000000000000001,3.304966963102451e-6
1000,10000,0.75,0.15000000000000002,0.6000000000000001,1.2294877682617056e-7
1000,100000,0.75,0.15000000000000002,0.6000000000000001,5.514322887201217e-9
1000,1000000,0.75,0.15000000000000002,0.6000000000000001,5.030637018066385e-10
1000,10000000,0.75,0.15000000000000002,0.6000000000000001,2.2366248852989652e-9
1000,100000000,0.75,0.15000000000000002,0.6000000000000001,2.2205669525376948e-8
10000,1,0.75,0.15000000000000002,0.6000000000000001,0.34166054571989657
10000,10,0.75,0.15000000000000002,0.6000000000000001,0.01957686189147289
10000,100,0.75,0.15000000000000002,0.6000000000000001,6.045329847966796e-4
10000,1000,0.75,0.15000000000000002,0.6000000000000001,2.198223774707575e-5
10000,10000,0.75,0.15000000000000002,0.6000000000000001,9.501658627675268e-7
10000,100000,0.75,0.15000000000000002,0.6000000000000001,4.68317182811262e-8
10000,1000000,0.75,0.15000000000000002,0.6000000000000001,2.763306361508455e-9
10000,10000000,0.75,0.15000000000000002,0.6000000000000001,2.3732292797618015e-9
10000,100000000,0.75,0.15000000000000002,0.6000000000000001,2.2216212980374905e-8
100000,1,0.75,0.15000000000000002,0.6000000000000001,0.47565338014362746
100000,10,0.75,0.15000000000000002,0.6000000000000001,0.0508631298871971
100000,100,0.75,0.15000000000000002,0.6000000000000001,0.00246176801334108
100000,1000,0.75,0.15000000000000002,0.6000000000000001,1.1794476983284508e-4
100000,10000,0.75,0.15000000000000002,0.6000000000000001,6.137247101967169e-6
100000,100000,0.75,0.15000000000000002,0.6000000000000001,3.445431693283041e-7
100000,1000000,0.75,0.15000000000000002,0.6000000000000001,2.0928984767465412e-8
100000,10000000,0.75,0.15000000000000002,0.6000000000000001,3.55007256924722e-9
100000,100000000,0.75,0.15000000000000002,0.6000000000000001,2.2313134673268564e-8
1000000,1,0.75,0.15000000000000002,0.6000000000000001,0.6026953460071067
1000000,10,0.75,0.15000000000000002,0.6000000000000001,0.10847249683321748
1000000,100,0.75,0.15000000000000002,0.6000000000000001,0.00809118769630579
1000000,1000,0.75,0.15000000000000002,0.6000000000000001,5.167316622491924e-4
1000000,10000,0.75,0.15000000000000002,0.6000000000000001,3.307812772135321e-5
1000000,100000,0.75,0.15000000000000002,0.6000000000000001,2.158631812076983e-6
1000000,1000000,0.75,0.15000000000000002,0.6000000000000001,1.4719229557424998e-7
1000000,10000000,0.75,0.15000000000000002,0.6000000000000001,1.248981640333824e-8
1000000,100000000,0.75,0.15000000000000002,0.6000000000000001,2.3147206373863586e-8
10000000,1,0.75,0.15000000000000002,0.6000000000000001,0.7130059887069624
10000000,10,0.75,0.15000000000000002,0.6000000000000001,0.19689662254612408
10000000,100,0.75,0.15000000000000002,0.6000000000000001,0.02207611251234675
10000000,1000,0.75,0.15000000000000002,0.6000000000000001,0.00188084643912178
10000000,10000,0.75,0.15000000000000002,0.6000000000000001,1.4906946879478244e-4
10000000,100000,0.75,0.15000000000000002,0.6000000000000001,1.159115007365319e-5
10000000,1000000,0.75,0.15000000000000002,0.6000000000000001,8.880391361154594e-7
10000000,10000000,0.75,0.15000000000000002,0.6000000000000001,7.315162642296259e-8
10000000,100000000,0.75,0.15000000000000002,0.6000000000000001,2.989236957962049e-8
100000000,1,0.75,0.15000000000000002,0.6000000000000001,0.8019125583710289
100000000,10,0.75,0.15000000000000002,0.6000000000000001,0.3128977201419444
100000000,100,0.75,0.15000000000000002,0.6000000000000001,0.05119879966802831
100000000,1000,0.75,0.15000000000000002,0.6000000000000001,0.00579397441219953
100000000,10000,0.75,0.15000000000000002,0.6000000000000001,5.696991111640015e-4
100000000,100000,0.75,0.15000000000000002,0.6000000000000001,5.283772482123083e-5
100000000,1000000,0.75,0.15000000000000002,0.6000000000000001,4.68250050955632e-6
100000000,10000000,0.75,0.15000000000000002,0.6000000000000001,4.411143683658026e-7
100000000,100000000,0.75,0.15000000000000002,0.6000000000000001,8.052588296170171e-8
1,1,0.75,0.2,0.6000000000000001,0.0180347503350795
1,10,0.75,0.2,0.6000000000000001,8.310877228956404e-5
1,100,0.75,0.2,0.6000000000000001,9.877441666805709e-7
1,1000,0.75,0.2,0.6000000000000001,2.455935599332548e-8
1,10000,0.75,0.2,0.6000000000000001,8.990937994113323e-10
1,100000,0.75,0.2,0.6000000000000001,6.335609814556165e-11
1,1000000,0.75,0.2,0.6000000000000001,2.2424551104904822e-10
1,10000000,0.75,0.2,0.6000000000000001,2.2205774996564287e-9
1,100000000,0.75,0.2,0.6000000000000001,2.220446859713121e-8
10,1,0.75,0.2,0.6000000000000001,0.08329568503860563
10,10,0.75,0.2,0.6000000000000001,7.484197264994163e-4
10,100,0.75,0.2,0.6000000000000001,9.697379942386064e-6
10,1000,0.75,0.2,0.6000000000000001,2.445045129695345e-7
10,10000,0.75,0.2,0.6000000000000001,8.959750830150881e-9
10,100000,0.75,0.2,0.6000000000000001,4.3356485068812844e-10
10,1000000,0.75,0.2,0.6000000000000001,2.4405322207599056e-10
10,10000000,0.75,0.2,0.6000000000000001,2.2217625517129136e-9
10,1000000,0.75,0.2,0.6000000000000001,2.4405322207599056e-10
10,10000000,0.75,0.2,0.6000000000000001,2.2217625517129136e-9
10,100000000,0.75,0.2,0.6000000000000001,2.2204545979676027e-8
100,1,0.75,0.2,0.6000000000000001,0.21436785544460868
100,10,0.75,0.2,0.6000000000000001,0.00508732391600297
100,100,0.75,0.2,0.6000000000000001,8.751336192436288e-5
100,1000,0.75,0.2,0.6000000000000001,2.370504311066668e-6
100,10000,0.75,0.2,0.6000000000000001,8.86891732276851e-8
100,100000,0.75,0.2,0.6000000000000001,4.122153618446589e-9
100,1000000,0.75,0.2,0.6000000000000001,4.4188330772243484e-10
100,10000000,0.75,0.2,0.6000000000000001,2.2336078542295468e-9
100,100000000,0.75,0.2,0.6000000000000001,2.2205318805923472e-8
1000,1,0.75,0.2,0.6000000000000001,0.383882890897407
1000,10,0.75,0.2,0.6000000000000001,0.02318352314287664
1000,100,0.75,0.2,0.6000000000000001,6.40581258367301e-4
1000,1000,0.75,0.2,0.6000000000000001,2.0884881739458017e-5
1000,10000,0.75,0.2,0.6000000000000001,8.425843810444533e-7
1000,100000,0.75,0.2,0.6000000000000001,4.0197699724409126e-8
1000,1000000,0.75,0.2,0.6000000000000001,2.402936738477024e-9
1000,10000000,0.75,0.2,0.6000000000000001,2.35167008089121e-9
1000,100000000,0.75,0.2,0.6000000000000001,2.2213038075591385e-8
10000,1,0.75,0.2,0.6000000000000001,0.5550481970977346
10000,10,0.75,0.2,0.6000000000000001,0.07295344402633985
10000,100,0.75,0.2,0.6000000000000001,0.00350616224388677
10000,1000,0.75,0.2,0.6000000000000001,1.5269926379701815e-4
10000,10000,0.75,0.2,0.6000000000000001,7.185580570778782e-6
10000,100000,0.75,0.2,0.6000000000000001,3.7176301570518433e-7
10000,1000000,0.75,0.2,0.6000000000000001,2.1257748672454113e-8
10000,10000000,0.75,0.2,0.6000000000000001,3.511878565731763e-9
10000,100000000,0.75,0.2,0.6000000000000001,2.2289634249439416e-8
100000,1,0.75,0.2,0.6000000000000001,0.7018477366590444
100000,10,0.75,0.2,0.6000000000000001,0.1702024472114596
100000,100,0.75,0.2,0.6000000000000001,0.01424863671569998
100000,1000,0.75,0.2,0.6000000000000001,8.792124550095481e-4
100000,10000,0.75,0.2,0.6000000000000001,5.1591824279162424e-5
100000,100000,0.75,0.2,0.6000000000000001,3.061162402340223e-6
100000,1000000,0.75,0.2,0.6000000000000001,1.8942509494301873e-7
100000,10000000,0.75,0.2,0.6000000000000001,1.4402679493485948e-8
100000,100000000,0.75,0.2,0.6000000000000001,2.3031610507651123e-08
1000000,1,0.75,0.2,0.6000000000000001,0.813314322388381
1000000,10,0.75,0.2,0.6000000000000001,0.3140246543381042
1000000,100,0.75,0.2,0.6000000000000001,0.04417854607439386
1000000,1000,0.75,0.2,0.6000000000000001,0.00394553645258466
1000000,10000,0.75,0.2,0.6000000000000001,2.9975758231071126e-4
1000000,100000,0.75,0.2,0.6000000000000001,2.1500543474162193e-5
1000000,1000000,0.75,0.2,0.6000000000000001,1.4997445529907338e-6
1000000,10000000,0.75,0.2,0.6000000000000001,1.0830423990970672e-7
1000000,100000000,0.75,0.2,0.6000000000000001,2.9864085204778235e-8
10000000,1,0.75,0.2,0.6000000000000001,0.8900929257328233
10000000,10,0.75,0.2,0.6000000000000001,0.4828486258017579
10000000,100,0.75,0.2,0.6000000000000001,0.10816551843863163
10000000,1000,0.75,0.2,0.6000000000000001,0.01400246942807725
10000000,10000,0.75,0.2,0.6000000000000001,0.00140547972928306
10000000,100000,0.75,0.2,0.6000000000000001,1.2408730787316635e-4
10000000,1000000,0.75,0.2,0.6000000000000001,1.0255013299209637e-5
10000000,10000000,0.75,0.2,0.6000000000000001,8.273229319399888e-7
10000000,100000000,0.75,0.2,0.6000000000000001,8.68397180830982e-8
100000000,1,0.75,0.2,0.6000000000000001,0.938838229420491
100000000,10,0.75,0.2,0.6000000000000001,0.6459353224378268
100000000,100,0.75,0.2,0.6000000000000001,0.2161568760925352
100000000,1000,0.75,0.2,0.6000000000000001,0.04008400023978487
100000000,10000,0.75,0.2,0.6000000000000001,0.0053646717234036
100000000,100000,0.75,0.2,0.6000000000000001,5.926573173133942e-4
100000000,1000000,0.75,0.2,0.6000000000000001,5.9417302054387555e-5
100000000,10000000,0.75,0.2,0.6000000000000001,5.422556292988823e-6
